query_id,serp_rank,doc_id,clicked
90,3,852,0
90,4,853,0
90,5,847,0
90,6,850,0
90,7,851,0
90,8,855,0
90,9,846,0
90,10,849,0
92,1,863,0
92,2,868,0
92,3,870,0
92,4,872,0
92,5,864,0
92,6,865,0
92,7,871,0
92,8,867,0
92,9,866,0
92,10,869,0
97,1,907,0
97,2,916,0
97,3,909,0
97,4,910,0
97,5,914,0
97,6,908,0
97,7,912,1
97,8,911,0
97,9,913,0
97,10,915,0
101,1,956,1
101,2,951,0
101,3,949,0
101,4,953,0
101,5,955,0
101,6,948,0
101,7,947,0
101,8,954,0
101,9,950,0
101,10,952,1
121,1,1135,1
121,2,1139,1
121,3,1133,0
121,4,1132,0
121,5,1134,0
121,6,1137,0
121,7,1140,0
121,8,1138,0
121,9,1141,0
121,10,1136,0
133,1,1247,0
133,2,1245,0
133,3,1246,0
133,4,1243,0
133,5,1249,0
133,6,1251,0
133,7,1248,0
133,8,1244,0
133,9,1250,0
133,10,1252,0
143,1,1337,0
143,2,1339,0
143,3,1340,0
143,4,1336,0
143,5,1338,0
143,6,1341,0
143,7,1342,0
143,8,1343,0
143,9,1335,0
143,10,1334,0
149,1,1391,0
149,2,1393,0
149,3,1400,0
149,4,1397,0
149,5,1392,0
149,6,1394,0
149,7,1399,0
149,8,1398,0
149,9,1395,0
149,10,1396,0
151,1,1415,0
151,2,1412,0
151,3,1413,0
151,4,1417,0
151,5,1414,0
151,6,1416,0
151,7,1411,0
202,1,1883,0
202,2,1879,0
202,3,1888,0
202,4,1882,1
202,5,1886,0
202,6,1887,0
202,7,1884,0
202,8,1880,0
202,9,1885,0
202,10,1881,0
204,1,1903,1
204,2,1900,0
204,3,1907,0
204,4,1899,0
204,5,1902,0
204,6,1906,0
204,7,1908,0
204,8,1905,0
204,9,1904,0
204,10,1901,0
206,1,1926,0
206,2,1919,0
206,3,1924,0
206,4,1921,0
206,5,1922,1
206,6,1927,1
206,7,1920,0
206,8,1928,0
206,9,1923,0
206,10,1925,0
214,1,1999,0
214,2,1995,0
214,3,2001,0
214,4,1994,0
214,5,1998,0
214,6,1996,0
214,7,2000,0
214,8,1997,0
214,9,1993,0
214,10,2002,1
220,1,2048,1
220,2,2053,0
220,3,2052,0
220,4,2051,0
220,5,2049,0
220,6,2050,0
220,7,2047,0
231,1,2157,0
231,2,2155,1
231,3,2153,0
231,4,2156,0
231,5,2149,1
231,6,2152,0
231,7,2148,1
231,8,2154,0
231,9,2150,1
231,10,2151,0
241,1,2246,0
241,2,2242,0
241,3,2247,0
241,4,2243,0
241,5,2248,0
241,6,2245,0
241,7,2244,0
254,1,2367,0
254,2,2363,0
254,3,2366,0
254,4,2365,0
254,5,2364,0
254,6,2368,0
254,7,2369,0
277,1,2584,1
277,2,2578,0
277,3,2580,0
277,4,2582,0
277,5,2575,0
277,6,2579,0
277,7,2576,0
277,8,2577,0
277,9,2583,0
277,10,2581,0
290,1,2695,0
290,2,2690,0
290,3,2694,0
290,4,2697,0
290,5,2693,0
290,6,2692,1
290,7,2691,0
290,8,2699,0
290,9,2698,0
290,10,2696,0
315,1,2925,0
315,2,2923,1
315,3,2926,0
315,4,2928,0
315,5,2927,0
315,6,2922,0
315,7,2924,0
322,1,2983,0
322,2,2984,0
322,3,2986,0
322,4,2987,0
322,5,2989,1
322,6,2985,0
322,7,2988,0
326,1,3012,1
326,2,3018,0
326,3,3011,1
326,4,3015,0
326,5,3019,1
326,6,3020,0
326,7,3016,0
326,8,3017,0
326,9,3013,0
326,10,3014,0
330,1,3057,0
330,2,3048,0
330,3,3054,0
330,4,3050,0
330,5,3053,0
330,6,3052,0
330,7,3056,0
330,8,3051,0
330,9,3049,0
330,10,3055,0
364,1,3361,0
364,2,3362,0
364,3,3367,0
364,4,3366,0
364,5,3363,0
364,6,3364,0
364,7,3365,0
371,1,3423,0
371,2,3425,1
371,3,3427,0
371,4,3428,0
371,5,3430,0
371,6,3422,0
371,7,3424,0
371,8,3429,0
371,9,3431,0
371,10,3426,0
390,1,3614,1
390,2,3608,0
390,3,3611,0
390,4,3613,1
390,5,3610,0
390,6,3612,0
390,7,3606,0
390,8,3609,0
390,9,3607,0
390,10,3615,0
391,1,3622,1
391,2,3623,0
391,3,3625,0
391,4,3620,0
391,5,3616,0
391,6,3618,0
391,7,3624,1
391,8,3621,0
391,9,3619,0
391,10,3617,0
406,1,3765,0
406,2,3764,0
406,3,3763,0
406,4,3766,0
406,5,3760,0
406,6,3762,0
406,7,3758,0
406,8,3757,0
406,9,3761,1
406,10,3759,0
416,1,3853,0
416,2,3850,0
416,3,3852,1
416,4,3854,0
416,5,3849,0
416,6,3855,0
416,7,3856,0
416,8,3848,0
416,9,3851,0
416,10,3857,0
421,1,3899,1
421,2,3897,1
421,3,3902,1
421,4,3896,0
421,5,3904,0
421,6,3900,0
421,7,3901,0
421,8,3898,0
421,9,3903,0
421,10,3895,0
431,1,3996,0
431,2,3992,0
431,3,3991,0
431,4,3990,0
431,5,3993,0
431,6,3995,0
431,7,3998,0
431,8,3997,0
431,9,3989,0
431,10,3994,1
456,1,4229,0
456,2,4228,1
456,3,4227,0
456,4,4235,0
456,5,4236,0
456,6,4231,0
456,7,4232,0
456,8,4234,0
456,9,4230,0
456,10,4233,0
469,1,4356,0
469,2,4351,0
469,3,4354,0
469,4,4357,1
469,5,4353,0
469,6,4355,0
469,7,4352,0
488,1,4536,1
488,2,4537,0
488,3,4539,1
488,4,4538,0
488,5,4532,0
488,6,4541,0
488,7,4534,0
488,8,4535,0
488,9,4533,0
488,10,4540,0
509,1,4745,1
509,2,4742,0
509,3,4736,0
509,4,4741,0
509,5,4744,1
509,6,4739,0
509,7,4737,0
509,8,4738,0
509,9,4740,0
509,10,4743,0
521,1,4845,0
521,2,4852,0
521,3,4848,0
521,4,4847,0
521,5,4853,1
521,6,4849,0
521,7,4850,0
521,8,4851,0
521,9,4844,0
521,10,4846,0
523,1,4873,1
523,2,4872,0
523,3,4867,0
523,4,4871,1
523,5,4866,0
523,6,4865,0
523,7,4864,1
523,8,4869,0
523,9,4870,0
523,10,4868,0
525,1,4885,1
525,2,4893,0
525,3,4890,0
525,4,4886,0
525,5,4891,0
525,6,4888,0
525,7,4887,0
525,8,4889,0
525,9,4884,0
525,10,4892,0
527,1,4903,1
527,2,4907,0
527,3,4904,0
527,4,4905,0
527,5,4901,0
527,6,4906,0
527,7,4902,0
538,1,5003,1
538,2,5005,0
538,3,5001,0
538,4,5000,0
538,5,4999,0
538,6,5004,1
538,7,5007,0
538,8,5002,0
538,9,5008,0
538,10,5006,0
551,1,5125,1
551,2,5124,0
551,3,5127,0
551,4,5129,0
551,5,5123,0
551,6,5128,0
551,7,5126,0
560,1,5207,1
560,2,5206,0
560,3,5204,0
560,4,5210,0
560,5,5209,0
560,6,5205,0
560,7,5208,0
613,1,5700,0
613,2,5697,0
613,3,5694,0
613,4,5692,0
613,5,5695,0
613,6,5693,1
613,7,5699,0
613,8,5698,0
613,9,5696,1
613,10,5701,0
620,1,5758,1
620,2,5759,0
620,3,5753,0
620,4,5760,0
620,5,5761,0
620,6,5756,0
620,7,5754,0
620,8,5757,0
620,9,5755,0
620,10,5762,0
622,1,5774,1
622,2,5776,0
622,3,5781,0
622,4,5777,1
622,5,5773,0
622,6,5778,0
622,7,5775,0
622,8,5782,0
622,9,5780,0
622,10,5779,0
636,1,5897,1
636,2,5896,0
636,3,5899,0
636,4,5900,0
636,5,5901,0
636,6,5895,0
636,7,5898,0
643,1,5964,0
643,2,5963,1
643,3,5962,0
643,4,5960,0
643,5,5959,0
643,6,5965,0
643,7,5961,0
650,1,6021,0
650,2,6022,0
650,3,6024,1
650,4,6023,0
650,5,6020,0
650,6,6026,0
650,7,6025,0
660,1,6113,1
660,2,6116,0
660,3,6114,0
660,4,6112,0
660,5,6117,0
660,6,6120,0
660,7,6115,0
660,8,6118,0
660,9,6119,0
660,10,6111,0
662,1,6131,0
662,2,6139,0
662,3,6136,0
662,4,6132,0
662,5,6134,0
662,6,6140,0
662,7,6135,0
662,8,6138,0
662,9,6133,0
662,10,6137,1
673,1,6238,1
673,2,6236,0
673,3,6241,1
673,4,6243,0
673,5,6242,0
673,6,6244,0
673,7,6237,0
673,8,6235,0
673,9,6240,0
673,10,6239,0
675,1,6257,0
675,2,6262,0
675,3,6258,1
675,4,6261,0
675,5,6256,0
675,6,6264,0
675,7,6260,1
675,8,6263,0
675,9,6255,0
675,10,6259,0
683,1,6337,1
683,2,6335,0
683,3,6340,0
683,4,6338,0
683,5,6339,0
683,6,6341,0
683,7,6336,0
690,1,6399,1
690,2,6397,0
690,3,6396,0
690,4,6398,0
690,5,6402,0
690,6,6405,0
690,7,6400,0
690,8,6404,0
690,9,6403,0
690,10,6401,0
696,1,6458,1
696,2,6450,1
696,3,6452,0
696,4,6457,0
696,5,6455,0
696,6,6459,1
696,7,6454,0
696,8,6453,0
696,9,6451,0
696,10,6456,0
727,1,6759,0
727,2,6763,0
727,3,6758,0
727,4,6766,1
727,5,6762,0
727,6,6761,1
727,7,6760,0
727,8,6757,0
727,9,6765,0
727,10,6764,0
734,1,6826,0
734,2,6831,1
734,3,6830,0
734,4,6828,0
734,5,6833,0
734,6,6832,0
734,7,6824,0
734,8,6825,0
734,9,6829,0
734,10,6827,0
740,1,6880,0
740,2,6878,0
740,3,6883,0
740,4,6879,0
740,5,6884,0
740,6,6881,0
740,7,6882,0
749,1,6959,1
749,2,6960,0
749,3,6961,0
749,4,6963,0
749,5,6968,0
749,6,6964,0
749,7,6962,0
749,8,6965,0
749,9,6967,0
749,10,6966,0
753,1,6999,0
753,2,7004,0
753,3,7003,0
753,4,7001,0
753,5,7005,0
753,6,7002,0
753,7,7000,0
757,1,7034,0
757,2,7028,1
757,3,7029,1
757,4,7027,0
757,5,7036,0
757,6,7033,0
757,7,7032,0
757,8,7031,0
757,9,7035,0
757,10,7030,0
762,1,7078,1
762,2,7074,0
762,3,7072,0
762,4,7076,0
762,5,7071,0
762,6,7080,0
762,7,7075,0
762,8,7079,0
762,9,7077,0
762,10,7073,0
777,1,7204,1
777,2,7203,0
777,3,7205,0
777,4,7207,0
777,5,7202,0
777,6,7206,0
777,7,7201,1
777,8,7200,1
777,9,7208,0
777,10,7209,0
778,1,7214,1
778,2,7211,0
778,3,7216,0
778,4,7212,0
778,5,7213,0
778,6,7210,0
778,7,7215,0
795,1,7375,1
795,2,7376,0
795,3,7377,1
795,4,7372,0
795,5,7371,0
795,6,7373,0
795,7,7374,0
800,1,7421,1
800,2,7416,1
800,3,7420,1
800,4,7419,0
800,5,7417,0
800,6,7424,0
800,7,7415,0
800,8,7423,0
800,9,7422,0
800,10,7418,0
814,1,7551,1
814,2,7550,0
814,3,7558,0
814,4,7554,0
814,5,7557,0
814,6,7556,0
814,7,7549,0
814,8,7552,1
814,9,7555,0
814,10,7553,0
819,1,7601,0
819,2,7599,1
819,3,7600,0
819,4,7598,0
819,5,7596,0
819,6,7603,0
819,7,7597,0
819,8,7605,0
819,9,7602,0
819,10,7604,0
824,1,7649,1
824,2,7645,0
824,3,7640,0
824,4,7641,0
824,5,7642,0
824,6,7646,0
824,7,7648,0
824,8,7644,0
824,9,7647,0
824,10,7643,0
828,1,7685,1
828,2,7678,1
828,3,7683,0
828,4,7681,0
828,5,7682,1
828,6,7677,1
828,7,7679,0
828,8,7684,0
828,9,7686,0
828,10,7680,0
847,1,7859,1
847,2,7856,0
847,3,7852,0
847,4,7853,0
847,5,7857,1
847,6,7855,0
847,7,7860,1
847,8,7861,0
847,9,7858,0
847,10,7854,0
849,1,7875,1
849,2,7874,0
849,3,7876,1
849,4,7878,0
849,5,7872,0
849,6,7877,0
849,7,7879,0
849,8,7881,0
849,9,7880,0
849,10,7873,0
853,1,7913,0
853,2,7909,0
853,3,7914,0
853,4,7907,0
853,5,7906,0
853,6,7912,0
853,7,7908,0
853,8,7911,0
853,9,7910,0
853,10,7915,0
859,1,7965,0
859,2,7960,0
859,3,7961,0
859,4,7962,0
859,5,7966,1
859,6,7964,0
859,7,7963,0
888,1,8233,1
888,2,8226,0
888,3,8234,0
888,4,8230,0
888,5,8231,0
888,6,8229,0
888,7,8228,0
888,8,8227,1
888,9,8235,0
888,10,8232,0
910,1,8437,0
910,2,8438,1
910,3,8443,0
910,4,8440,0
910,5,8441,0
910,6,8442,0
910,7,8439,0
922,1,8553,1
922,2,8551,0
922,3,8556,0
922,4,8555,0
922,5,8558,0
922,6,8557,0
922,7,8559,0
922,8,8560,0
922,9,8554,0
922,10,8552,0
925,1,8586,0
925,2,8582,0
925,3,8583,0
925,4,8585,0
925,5,8584,0
925,6,8581,0
925,7,8587,0
934,1,8660,0
934,2,8661,0
934,3,8664,0
934,4,8662,0
934,5,8663,0
934,6,8659,0
934,7,8665,0
949,1,8803,1
949,2,8808,0
949,3,8810,0
949,4,8812,0
949,5,8805,0
949,6,8811,0
949,7,8804,1
949,8,8807,0
949,9,8806,0
949,10,8809,0
964,1,8953,1
964,2,8954,1
964,3,8948,0
964,4,8952,1
964,5,8955,0
964,6,8947,1
964,7,8949,0
964,8,8951,0
964,9,8956,0
964,10,8950,1
966,1,8969,1
966,2,8971,0
966,3,8967,0
966,4,8970,0
966,5,8974,0
966,6,8976,0
966,7,8972,0
966,8,8968,0
966,9,8973,0
966,10,8975,0
969,1,9001,0
969,2,8997,0
969,3,8999,0
969,4,9003,0
969,5,9000,0
969,6,8998,0
969,7,9002,0
969,8,9004,0
969,9,9006,0
969,10,9005,0
971,1,9017,0
971,2,9025,0
971,3,9018,0
971,4,9019,0
971,5,9022,0
971,6,9023,0
971,7,9024,0
971,8,9026,0
971,9,9021,0
971,10,9020,0
977,1,9080,1
977,2,9077,0
977,3,9075,0
977,4,9073,0
977,5,9071,0
977,6,9076,0
977,7,9074,0
977,8,9079,0
977,9,9078,1
977,10,9072,0
982,1,9127,0
982,2,9122,1
982,3,9130,0
982,4,9129,0
982,5,9128,1
982,6,9126,0
982,7,9124,0
982,8,9125,0
982,9,9123,0
982,10,9121,0
984,1,9144,1
984,2,9138,0
984,3,9139,0
984,4,9143,0
984,5,9146,0
984,6,9141,0
984,7,9145,0
984,8,9140,0
984,9,9142,0
984,10,9147,0
989,1,9189,0
989,2,9194,0
989,3,9195,0
989,4,9196,0
989,5,9193,0
989,6,9191,0
989,7,9192,0
989,8,9190,0
989,9,9188,0
989,10,9197,0
1006,1,9354,1
1006,2,9352,0
1006,3,9351,0
1006,4,9353,0
1006,5,9358,0
1006,6,9356,0
1006,7,9355,0
1006,8,9349,0
1006,9,9357,0
1006,10,9350,0
1008,1,9369,0
1008,2,9372,0
1008,3,9374,0
1008,4,9375,0
1008,5,9371,0
1008,6,9373,0
1008,7,9370,0
1012,1,9408,0
1012,2,9407,0
1012,3,9410,0
1012,4,9409,0
1012,5,9406,0
1012,6,9412,0
1012,7,9411,0
1013,1,9421,0
1013,2,9416,0
1013,3,9415,0
1013,4,9422,0
1013,5,9418,0
1013,6,9413,1
1013,7,9420,0
1013,8,9417,0
1013,9,9419,0
1013,10,9414,0
1022,1,9490,0
1022,2,9491,0
1022,3,9489,0
1022,4,9492,0
1022,5,9493,0
1022,6,9494,0
1022,7,9488,0
1031,1,9573,1
1031,2,9571,0
1031,3,9569,0
1031,4,9574,0
1031,5,9575,0
1031,6,9570,0
1031,7,9572,0
1081,1,10029,0
1081,2,10033,0
1081,3,10032,0
1081,4,10027,0
1081,5,10031,0
1081,6,10030,0
1081,7,10028,0
1082,1,10042,1
1082,2,10039,0
1082,3,10041,0
1082,4,10036,1
1082,5,10038,0
1082,6,10040,0
1082,7,10037,0
1082,8,10034,0
1082,9,10035,0
1082,10,10043,0
1091,1,10122,1
1091,2,10118,0
1091,3,10120,1
1091,4,10116,0
1091,5,10121,0
1091,6,10124,0
1091,7,10123,0
1091,8,10115,0
1091,9,10117,0
1091,10,10119,0
1106,1,10252,0
1106,2,10250,0
1106,3,10253,0
1106,4,10255,0
1106,5,10256,0
1106,6,10251,0
1106,7,10254,0
1114,1,10328,1
1114,2,10332,0
1114,3,10333,0
1114,4,10330,0
1114,5,10335,0
1114,6,10336,0
1114,7,10331,0
1114,8,10334,0
1114,9,10327,0
1114,10,10329,0
1115,1,10343,0
1115,2,10337,0
1115,3,10340,0
1115,4,10341,1
1115,5,10339,0
1115,6,10338,0
1115,7,10342,0
1124,1,10418,0
1124,2,10420,0
1124,3,10423,0
1124,4,10425,0
1124,5,10422,0
1124,6,10421,0
1124,7,10424,0
1124,8,10426,0
1124,9,10419,0
1124,10,10427,0
1146,1,10633,1
1146,2,10634,0
1146,3,10628,0
1146,4,10630,0
1146,5,10635,0
1146,6,10627,1
1146,7,10629,0
1146,8,10631,0
1146,9,10626,1
1146,10,10632,0
1148,1,10647,1
1148,2,10645,0
1148,3,10649,0
1148,4,10644,0
1148,5,10651,0
1148,6,10652,0
1148,7,10643,0
1148,8,10648,0
1148,9,10646,0
1148,10,10650,0
1155,1,10716,0
1155,2,10713,0
1155,3,10717,0
1155,4,10712,0
1155,5,10718,0
1155,6,10714,0
1155,7,10715,0
1155,8,10710,0
1155,9,10719,0
1155,10,10711,0
1173,1,10891,0
1173,2,10885,0
1173,3,10884,0
1173,4,10890,0
1173,5,10887,0
1173,6,10893,0
1173,7,10892,0
1173,8,10889,0
1173,9,10888,0
1173,10,10886,0
1176,1,10920,1
1176,2,10916,0
1176,3,10922,0
1176,4,10918,0
1176,5,10914,0
1176,6,10919,0
1176,7,10923,0
1176,8,10917,0
1176,9,10921,0
1176,10,10915,0
1191,1,11051,0
1191,2,11048,0
1191,3,11050,0
1191,4,11046,0
1191,5,11049,0
1191,6,11052,0
1191,7,11047,0
1207,1,11202,0
1207,2,11199,0
1207,3,11200,0
1207,4,11198,0
1207,5,11201,0
1207,6,11197,1
1207,7,11203,0
1218,1,11302,1
1218,2,11301,0
1218,3,11300,0
1218,4,11304,0
1218,5,11297,0
1218,6,11296,1
1218,7,11298,0
1218,8,11295,0
1218,9,11303,0
1218,10,11299,0
1222,1,11332,1
1222,2,11338,0
1222,3,11340,0
1222,4,11333,0
1222,5,11337,0
1222,6,11341,0
1222,7,11335,0
1222,8,11336,0
1222,9,11334,0
1222,10,11339,0
1242,1,11529,1
1242,2,11527,1
1242,3,11530,0
1242,4,11526,1
1242,5,11533,0
1242,6,11528,0
1242,7,11535,0
1242,8,11531,0
1242,9,11532,0
1242,10,11534,0
1243,1,11537,0
1243,2,11538,0
1243,3,11543,0
1243,4,11541,0
1243,5,11544,0
1243,6,11540,0
1243,7,11539,0
1243,8,11536,0
1243,9,11545,0
1243,10,11542,0
1250,1,11606,1
1250,2,11612,0
1250,3,11608,0
1250,4,11610,0
1250,5,11603,1
1250,6,11611,0
1250,7,11609,0
1250,8,11607,0
1250,9,11605,0
1250,10,11604,0
1264,1,11727,0
1264,2,11723,0
1264,3,11731,0
1264,4,11724,0
1264,5,11726,0
1264,6,11725,0
1264,7,11722,0
1264,8,11729,0
1264,9,11730,0
1264,10,11728,0
1265,1,11738,0
1265,2,11733,0
1265,3,11740,0
1265,4,11735,0
1265,5,11739,0
1265,6,11741,0
1265,7,11737,0
1265,8,11732,0
1265,9,11734,0
1265,10,11736,0
1283,1,11914,0
1283,2,11908,0
1283,3,11911,1
1283,4,11910,0
1283,5,11913,0
1283,6,11907,0
1283,7,11906,0
1283,8,11909,0
1283,9,11912,0
1283,10,11915,0
1288,1,11956,0
1288,2,11950,0
1288,3,11953,0
1288,4,11952,0
1288,5,11954,0
1288,6,11955,1
1288,7,11951,0
1335,1,12366,1
1335,2,12364,0
1335,3,12367,0
1335,4,12372,0
1335,5,12370,0
1335,6,12369,0
1335,7,12365,0
1335,8,12371,0
1335,9,12363,0
1335,10,12368,0
1355,1,12552,0
1355,2,12556,0
1355,3,12551,0
1355,4,12554,0
1355,5,12549,0
1355,6,12550,0
1355,7,12553,0
1355,8,12557,0
1355,9,12555,0
1355,10,12548,0
1358,1,12580,0
1358,2,12584,0
1358,3,12583,0
1358,4,12582,0
1358,5,12579,0
1358,6,12578,0
1358,7,12581,0
1368,1,12679,0
1368,2,12678,0
1368,3,12677,0
1368,4,12681,0
1368,5,12676,0
1368,6,12680,0
1368,7,12675,0
1386,1,12845,0
1386,2,12841,0
1386,3,12844,0
1386,4,12840,0
1386,5,12842,0
1386,6,12846,0
1386,7,12843,0
1418,1,13137,0
1418,2,13140,0
1418,3,13136,0
1418,4,13139,0
1418,5,13141,0
1418,6,13142,0
1418,7,13138,0
1433,1,13267,0
1433,2,13268,0
1433,3,13265,0
1433,4,13269,0
1433,5,13266,0
1433,6,13271,0
1433,7,13270,0
1438,1,13314,1
1438,2,13308,0
1438,3,13310,0
1438,4,13311,1
1438,5,13315,0
1438,6,13307,0
1438,7,13312,0
1438,8,13313,0
1438,9,13309,0
1438,10,13306,0
1479,1,13678,1
1479,2,13680,0
1479,3,13686,0
1479,4,13684,0
1479,5,13682,0
1479,6,13683,0
1479,7,13685,0
1479,8,13679,0
1479,9,13677,0
1479,10,13681,0
1500,1,13875,1
1500,2,13878,0
1500,3,13874,0
1500,4,13876,0
1500,5,13871,0
1500,6,13869,0
1500,7,13872,0
1500,8,13870,0
1500,9,13877,0
1500,10,13873,0
1502,1,13893,0
1502,2,13888,0
1502,3,13890,0
1502,4,13894,0
1502,5,13889,0
1502,6,13886,0
1502,7,13887,0
1502,8,13892,0
1502,9,13891,0
1502,10,13895,0
1509,1,13954,1
1509,2,13955,0
1509,3,13956,0
1509,4,13950,0
1509,5,13958,0
1509,6,13959,0
1509,7,13951,0
1509,8,13953,0
1509,9,13952,0
1509,10,13957,0
1533,1,14174,0
1533,2,14172,0
1533,3,14178,0
1533,4,14175,0
1533,5,14180,0
1533,6,14179,0
1533,7,14173,0
1533,8,14181,0
1533,9,14176,0
1533,10,14177,0
1534,1,14188,0
1534,2,14183,0
1534,3,14182,0
1534,4,14185,0
1534,5,14186,0
1534,6,14190,0
1534,7,14189,0
1534,8,14191,0
1534,9,14187,0
1534,10,14184,0
1544,1,14282,1
1544,2,14278,0
1544,3,14281,0
1544,4,14273,0
1544,5,14277,0
1544,6,14275,0
1544,7,14280,0
1544,8,14274,0
1544,9,14279,0
1544,10,14276,0
1557,1,14397,1
1557,2,14401,0
1557,3,14394,0
1557,4,14400,0
1557,5,14398,0
1557,6,14395,0
1557,7,14396,0
1557,8,14402,0
1557,9,14403,0
1557,10,14399,0
1560,1,14431,1
1560,2,14425,0
1560,3,14429,0
1560,4,14427,0
1560,5,14426,0
1560,6,14428,0
1560,7,14430,0
1560,8,14432,1
1560,9,14433,0
1560,10,14424,0
1570,1,14525,0
1570,2,14530,0
1570,3,14527,0
1570,4,14528,0
1570,5,14524,0
1570,6,14529,0
1570,7,14526,0
1574,1,14564,0
1574,2,14558,0
1574,3,14559,0
1574,4,14560,0
1574,5,14562,0
1574,6,14561,1
1574,7,14563,0
1584,1,14652,0
1584,2,14649,0
1584,3,14647,0
1584,4,14651,1
1584,5,14650,0
1584,6,14648,0
1584,7,14646,0
1589,1,14693,0
1589,2,14690,0
1589,3,14688,0
1589,4,14687,0
1589,5,14689,0
1589,6,14692,0
1589,7,14691,0
1619,1,14952,1
1619,2,14954,0
1619,3,14957,0
1619,4,14948,0
1619,5,14950,0
1619,6,14953,0
1619,7,14955,0
1619,8,14949,0
1619,9,14951,0
1619,10,14956,0
1625,1,15011,0
1625,2,15014,0
1625,3,15006,0
1625,4,15007,0
1625,5,15008,0
1625,6,15009,0
1625,7,15013,0
1625,8,15010,0
1625,9,15012,0
1625,10,15005,0
1645,1,15187,1
1645,2,15193,0
1645,3,15191,0
1645,4,15189,0
1645,5,15195,0
1645,6,15190,0
1645,7,15192,1
1645,8,15194,0
1645,9,15188,0
1645,10,15196,0
1652,1,15257,0
1652,2,15255,0
1652,3,15254,0
1652,4,15258,0
1652,5,15256,0
1652,6,15260,0
1652,7,15259,0
1658,1,15306,1
1658,2,15311,0
1658,3,15310,0
1658,4,15307,1
1658,5,15312,0
1658,6,15305,1
1658,7,15308,0
1658,8,15309,0
1658,9,15313,0
1658,10,15314,0
1659,1,15321,1
1659,2,15320,1
1659,3,15316,1
1659,4,15319,0
1659,5,15315,0
1659,6,15324,0
1659,7,15323,0
1659,8,15317,0
1659,9,15318,0
1659,10,15322,1
1661,1,15333,0
1661,2,15341,1
1661,3,15334,0
1661,4,15336,0
1661,5,15340,0
1661,6,15332,0
1661,7,15339,0
1661,8,15338,0
1661,9,15337,0
1661,10,15335,0
1663,1,15357,1
1663,2,15355,0
1663,3,15354,0
1663,4,15352,1
1663,5,15358,0
1663,6,15356,0
1663,7,15361,0
1663,8,15359,0
1663,9,15360,0
1663,10,15353,0
1682,1,15535,1
1682,2,15534,0
1682,3,15537,0
1682,4,15542,0
1682,5,15538,0
1682,6,15539,0
1682,7,15533,0
1682,8,15540,0
1682,9,15541,0
1682,10,15536,0
1687,1,15588,0
1687,2,15585,0
1687,3,15589,1
1687,4,15586,0
1687,5,15582,0
1687,6,15583,0
1687,7,15581,0
1687,8,15580,0
1687,9,15587,0
1687,10,15584,0
1713,1,15835,1
1713,2,15828,0
1713,3,15830,0
1713,4,15829,0
1713,5,15834,0
1713,6,15831,0
1713,7,15836,1
