query_id,serp_rank,doc_id,clicked
170,5,1580,0
170,6,1583,0
170,7,1579,0
173,1,1607,0
173,2,1601,0
173,3,1610,0
173,4,1608,0
173,5,1606,0
173,6,1603,0
173,7,1602,0
173,8,1604,0
173,9,1605,0
173,10,1609,0
175,1,1623,1
175,2,1626,1
175,3,1624,1
175,4,1630,0
175,5,1625,0
175,6,1628,0
175,7,1627,0
175,8,1622,0
175,9,1629,0
175,10,1621,0
181,1,1683,0
181,2,1690,0
181,3,1687,0
181,4,1681,0
181,5,1685,0
181,6,1686,0
181,7,1684,0
181,8,1682,0
181,9,1689,0
181,10,1688,0
184,1,1716,0
184,2,1711,0
184,3,1720,0
184,4,1712,0
184,5,1717,0
184,6,1715,0
184,7,1713,0
184,8,1718,0
184,9,1714,0
184,10,1719,0
190,1,1774,0
190,2,1777,0
190,3,1772,0
190,4,1769,0
190,5,1768,0
190,6,1771,0
190,7,1775,1
190,8,1773,0
190,9,1776,0
190,10,1770,0
193,1,1800,0
193,2,1801,0
193,3,1798,0
193,4,1796,0
193,5,1792,0
193,6,1797,0
193,7,1799,0
193,8,1793,0
193,9,1795,0
193,10,1794,0
215,1,2008,0
215,2,2004,0
215,3,2009,0
215,4,2007,0
215,5,2011,0
215,6,2005,0
215,7,2003,0
215,8,2012,0
215,9,2006,0
215,10,2010,0
219,1,2043,0
219,2,2040,1
219,3,2041,0
219,4,2044,0
219,5,2046,0
219,6,2042,0
219,7,2045,0
240,1,2237,0
240,2,2235,0
240,3,2241,0
240,4,2236,0
240,5,2238,0
240,6,2240,0
240,7,2239,0
266,1,2479,1
266,2,2471,0
266,3,2473,0
266,4,2474,0
266,5,2475,1
266,6,2477,0
266,7,2476,0
266,8,2472,0
266,9,2480,0
266,10,2478,0
270,1,2519,0
270,2,2517,1
270,3,2512,0
270,4,2511,0
270,5,2520,0
270,6,2516,0
270,7,2515,0
270,8,2513,1
270,9,2518,0
270,10,2514,0
273,1,2546,1
273,2,2544,0
273,3,2547,0
273,4,2541,0
273,5,2539,0
273,6,2540,0
273,7,2542,0
273,8,2545,0
273,9,2538,0
273,10,2543,0
309,1,2871,0
309,2,2874,0
309,3,2868,0
309,4,2869,0
309,5,2870,0
309,6,2872,0
309,7,2873,1
317,1,2938,1
317,2,2942,1
317,3,2941,0
317,4,2939,0
317,5,2936,0
317,6,2940,0
317,7,2937,0
317,8,2944,0
317,9,2943,0
317,10,2945,0
331,1,3063,1
331,2,3062,0
331,3,3059,0
331,4,3058,0
331,5,3067,0
331,6,3064,0
331,7,3065,0
331,8,3066,0
331,9,3060,0
331,10,3061,0
332,1,3074,0
332,2,3077,0
332,3,3069,0
332,4,3071,0
332,5,3075,0
332,6,3070,0
332,7,3076,0
332,8,3073,0
332,9,3068,0
332,10,3072,0
345,1,3193,1
345,2,3194,0
345,3,3188,0
345,4,3195,0
345,5,3192,0
345,6,3190,0
345,7,3187,0
345,8,3186,0
345,9,3189,0
345,10,3191,0
355,1,3282,0
355,2,3279,0
355,3,3281,0
355,4,3278,0
355,5,3283,0
355,6,3280,0
355,7,3277,0
356,1,3285,1
356,2,3292,0
356,3,3284,0
356,4,3293,1
356,5,3289,0
356,6,3287,0
356,7,3291,0
356,8,3286,0
356,9,3288,0
356,10,3290,0
367,1,3394,1
367,2,3388,0
367,3,3396,0
367,4,3397,0
367,5,3393,0
367,6,3395,0
367,7,3392,0
367,8,3390,0
367,9,3389,0
367,10,3391,0
399,1,3699,0
399,2,3693,0
399,3,3698,1
399,4,3694,0
399,5,3695,0
399,6,3696,0
399,7,3697,0
401,1,3717,1
401,2,3716,1
401,3,3714,0
401,4,3711,0
401,5,3718,0
401,6,3719,0
401,7,3710,0
401,8,3713,0
401,9,3715,0
401,10,3712,0
402,1,3721,0
402,2,3725,0
402,3,3720,0
402,4,3729,0
402,5,3726,0
402,6,3722,0
402,7,3727,0
402,8,3724,0
402,9,3723,0
402,10,3728,0
420,1,3889,1
420,2,3891,1
420,3,3887,0
420,4,3894,0
420,5,3888,0
420,6,3890,0
420,7,3893,0
420,8,3886,0
420,9,3892,0
420,10,3885,0
426,1,3945,0
426,2,3947,0
426,3,3944,1
426,4,3946,0
426,5,3948,0
426,6,3943,0
426,7,3942,0
427,1,3953,0
427,2,3954,0
427,3,3952,0
427,4,3955,0
427,5,3950,0
427,6,3951,0
427,7,3956,0
427,8,3958,1
427,9,3949,0
427,10,3957,0
432,1,4000,0
432,2,4001,1
432,3,4007,0
432,4,4008,0
432,5,4003,0
432,6,4006,1
432,7,4005,0
432,8,3999,0
432,9,4004,0
432,10,4002,0
458,1,4247,0
458,2,4254,0
458,3,4253,1
458,4,4255,0
458,5,4256,0
458,6,4251,0
458,7,4248,0
458,8,4250,0
458,9,4249,0
458,10,4252,0
463,1,4300,0
463,2,4295,0
463,3,4299,0
463,4,4297,0
463,5,4296,0
463,6,4298,0
463,7,4294,0
464,1,4301,1
464,2,4304,0
464,3,4307,0
464,4,4310,0
464,5,4306,0
464,6,4308,0
464,7,4302,0
464,8,4303,0
464,9,4305,0
464,10,4309,0
465,1,4320,0
465,2,4312,0
465,3,4317,0
465,4,4315,0
465,5,4318,0
465,6,4316,0
465,7,4311,0
465,8,4319,0
465,9,4314,0
465,10,4313,0
466,1,4328,1
466,2,4326,0
466,3,4322,0
466,4,4330,0
466,5,4321,0
466,6,4327,0
466,7,4329,0
466,8,4323,0
466,9,4324,0
466,10,4325,0
475,1,4408,1
475,2,4415,0
475,3,4417,0
475,4,4414,0
475,5,4410,0
475,6,4411,0
475,7,4409,0
475,8,4412,0
475,9,4413,0
475,10,4416,0
510,1,4750,0
510,2,4748,0
510,3,4746,0
510,4,4747,0
510,5,4752,0
510,6,4751,0
510,7,4749,0
512,1,4764,0
512,2,4766,0
512,3,4768,0
512,4,4765,0
512,5,4769,0
512,6,4763,0
512,7,4767,0
526,1,4898,0
526,2,4894,0
526,3,4896,1
526,4,4897,0
526,5,4899,0
526,6,4900,0
526,7,4895,0
528,1,4917,1
528,2,4910,0
528,3,4914,1
528,4,4916,0
528,5,4913,0
528,6,4909,0
528,7,4911,0
528,8,4912,0
528,9,4915,0
528,10,4908,0
530,1,4927,0
530,2,4925,0
530,3,4930,0
530,4,4934,0
530,5,4928,0
530,6,4932,0
530,7,4931,0
530,8,4933,1
530,9,4929,0
530,10,4926,0
534,1,4974,1
534,2,4971,0
534,3,4966,1
534,4,4970,0
534,5,4967,0
534,6,4968,0
534,7,4965,0
534,8,4969,0
534,9,4972,0
534,10,4973,0
544,1,5057,1
544,2,5061,0
544,3,5064,0
544,4,5063,0
544,5,5065,0
544,6,5062,1
544,7,5058,0
544,8,5059,0
544,9,5056,0
544,10,5060,0
553,1,5145,0
553,2,5143,0
553,3,5148,0
553,4,5142,0
553,5,5147,0
553,6,5144,0
553,7,5141,0
553,8,5149,1
553,9,5140,0
553,10,5146,0
561,1,5214,0
561,2,5213,0
561,3,5216,0
561,4,5217,0
561,5,5211,0
561,6,5215,0
561,7,5212,0
564,1,5244,0
564,2,5239,0
564,3,5238,1
564,4,5247,0
564,5,5241,0
564,6,5240,1
564,7,5242,0
564,8,5243,0
564,9,5246,0
564,10,5245,0
579,1,5383,1
579,2,5387,0
579,3,5385,0
579,4,5382,1
579,5,5386,0
579,6,5384,0
579,7,5380,0
579,8,5388,0
579,9,5379,0
579,10,5381,0
580,1,5389,1
580,2,5393,0
580,3,5396,0
580,4,5395,0
580,5,5391,0
580,6,5397,0
580,7,5392,0
580,8,5398,0
580,9,5394,0
580,10,5390,0
596,1,5531,1
596,2,5535,0
596,3,5536,0
596,4,5538,0
596,5,5532,0
596,6,5537,0
596,7,5539,0
596,8,5540,1
596,9,5533,0
596,10,5534,0
601,1,5582,0
601,2,5590,0
601,3,5587,0
601,4,5586,0
601,5,5584,0
601,6,5589,0
601,7,5583,0
601,8,5581,0
601,9,5588,0
601,10,5585,0
604,1,5617,0
604,2,5615,0
604,3,5611,0
604,4,5616,0
604,5,5613,0
604,6,5612,0
604,7,5614,0
605,1,5618,1
605,2,5620,0
605,3,5626,0
605,4,5623,0
605,5,5622,0
605,6,5624,0
605,7,5627,0
605,8,5621,0
605,9,5619,0
605,10,5625,0
610,1,5674,0
610,2,5673,0
610,3,5668,0
610,4,5672,0
610,5,5671,0
610,6,5669,0
610,7,5670,0
611,1,5678,1
611,2,5682,0
611,3,5683,0
611,4,5681,0
611,5,5675,0
611,6,5679,0
611,7,5680,0
611,8,5684,0
611,9,5677,0
611,10,5676,0
625,1,5805,0
625,2,5807,1
625,3,5810,0
625,4,5809,0
625,5,5811,0
625,6,5808,0
625,7,5804,0
625,8,5812,0
625,9,5803,0
625,10,5806,0
626,1,5816,0
626,2,5817,0
626,3,5815,1
626,4,5819,0
626,5,5813,0
626,6,5818,0
626,7,5814,0
652,1,6039,0
652,2,6041,1
652,3,6043,0
652,4,6042,0
652,5,6038,0
652,6,6044,0
652,7,6037,0
652,8,6045,0
652,9,6040,0
652,10,6046,0
671,1,6224,0
671,2,6220,0
671,3,6219,0
671,4,6218,0
671,5,6223,0
671,6,6221,0
671,7,6222,0
672,1,6225,1
672,2,6229,0
672,3,6228,0
672,4,6234,0
672,5,6230,0
672,6,6233,1
672,7,6226,0
672,8,6231,0
672,9,6227,0
672,10,6232,0
710,1,6589,1
710,2,6590,0
710,3,6588,0
710,4,6591,0
710,5,6587,0
710,6,6596,0
710,7,6592,0
710,8,6594,0
710,9,6593,0
710,10,6595,0
725,1,6745,0
725,2,6738,0
725,3,6739,0
725,4,6742,0
725,5,6737,1
725,6,6746,0
725,7,6744,0
725,8,6743,0
725,9,6740,0
725,10,6741,0
726,1,6755,1
726,2,6750,0
726,3,6752,0
726,4,6748,0
726,5,6751,0
726,6,6756,0
726,7,6747,0
726,8,6754,0
726,9,6749,0
726,10,6753,0
736,1,6844,0
736,2,6841,0
736,3,6843,0
736,4,6845,0
736,5,6842,0
736,6,6846,0
736,7,6847,0
754,1,7010,0
754,2,7007,0
754,3,7006,0
754,4,7011,0
754,5,7008,0
754,6,7009,0
754,7,7012,0
755,1,7015,0
755,2,7018,1
755,3,7016,0
755,4,7013,0
755,5,7014,0
755,6,7017,0
755,7,7019,0
785,1,7279,0
785,2,7286,0
785,3,7280,0
785,4,7283,0
785,5,7285,0
785,6,7277,0
785,7,7278,0
785,8,7284,0
785,9,7282,0
785,10,7281,0
805,1,7467,1
805,2,7465,0
805,3,7468,1
805,4,7466,0
805,5,7463,0
805,6,7469,0
805,7,7470,0
805,8,7462,0
805,9,7471,0
805,10,7464,0
806,1,7478,1
806,2,7474,0
806,3,7479,0
806,4,7475,0
806,5,7476,0
806,6,7480,0
806,7,7477,0
806,8,7472,0
806,9,7481,0
806,10,7473,0
841,1,7802,0
841,2,7805,0
841,3,7804,0
841,4,7806,0
841,5,7801,0
841,6,7803,0
841,7,7807,0
842,1,7814,1
842,2,7815,0
842,3,7809,0
842,4,7816,0
842,5,7808,0
842,6,7813,1
842,7,7812,0
842,8,7817,0
842,9,7811,0
842,10,7810,0
843,1,7826,1
843,2,7820,0
843,3,7821,0
843,4,7822,0
843,5,7818,1
843,6,7823,0
843,7,7824,0
843,8,7825,0
843,9,7819,0
843,10,7827,0
857,1,7949,0
857,2,7943,0
857,3,7944,0
857,4,7945,0
857,5,7947,0
857,6,7946,0
857,7,7948,0
863,1,7997,0
863,2,7999,0
863,3,7995,0
863,4,7996,0
863,5,8000,0
863,6,7994,0
863,7,7998,0
872,1,8075,0
872,2,8082,0
872,3,8083,0
872,4,8077,1
872,5,8081,0
872,6,8079,1
872,7,8080,0
872,8,8076,0
872,9,8078,0
872,10,8084,0
874,1,8094,1
874,2,8099,1
874,3,8093,0
874,4,8097,0
874,5,8095,1
874,6,8092,0
874,7,8098,0
874,8,8096,0
874,9,8101,0
874,10,8100,0
891,1,8255,0
891,2,8258,0
891,3,8262,0
891,4,8253,0
891,5,8256,1
891,6,8261,0
891,7,8259,0
891,8,8254,0
891,9,8260,0
891,10,8257,0
896,1,8303,1
896,2,8311,0
896,3,8309,0
896,4,8310,0
896,5,8304,0
896,6,8308,0
896,7,8312,0
896,8,8307,0
896,9,8305,0
896,10,8306,0
937,1,8687,1
937,2,8695,0
937,3,8693,0
937,4,8689,0
937,5,8692,1
937,6,8691,1
937,7,8688,0
937,8,8690,0
937,9,8686,0
937,10,8694,0
951,1,8831,1
951,2,8827,0
951,3,8826,0
951,4,8825,0
951,5,8828,0
951,6,8829,1
951,7,8830,0
951,8,8832,0
951,9,8823,0
951,10,8824,0
952,1,8836,1
952,2,8835,1
952,3,8833,0
952,4,8838,0
952,5,8842,0
952,6,8841,0
952,7,8834,1
952,8,8840,0
952,9,8839,0
952,10,8837,0
953,1,8848,0
953,2,8846,0
953,3,8843,0
953,4,8844,0
953,5,8851,0
953,6,8850,0
953,7,8849,0
953,8,8847,0
953,9,8845,0
953,10,8852,0
988,1,9186,1
988,2,9187,0
988,3,9178,0
988,4,9182,0
988,5,9183,0
988,6,9181,0
988,7,9185,0
988,8,9179,0
988,9,9184,0
988,10,9180,0
996,1,9257,0
996,2,9259,0
996,3,9258,0
996,4,9261,0
996,5,9256,0
996,6,9255,0
996,7,9260,0
998,1,9275,0
998,2,9278,0
998,3,9277,0
998,4,9272,0
998,5,9276,0
998,6,9273,0
998,7,9274,0
1004,1,9337,1
1004,2,9333,0
1004,3,9338,1
1004,4,9335,0
1004,5,9332,0
1004,6,9331,0
1004,7,9334,0
1004,8,9329,0
1004,9,9336,0
1004,10,9330,0
1018,1,9455,1
1018,2,9454,0
1018,3,9456,0
1018,4,9459,0
1018,5,9462,0
1018,6,9458,0
1018,7,9460,0
1018,8,9463,0
1018,9,9457,0
1018,10,9461,0
1026,1,9526,1
1026,2,9524,0
1026,3,9529,0
1026,4,9528,0
1026,5,9523,0
1026,6,9530,0
1026,7,9531,0
1026,8,9522,1
1026,9,9525,0
1026,10,9527,0
1032,1,9579,1
1032,2,9583,0
1032,3,9582,0
1032,4,9576,0
1032,5,9578,0
1032,6,9581,0
1032,7,9580,0
1032,8,9577,0
1032,9,9584,0
1032,10,9585,0
1034,1,9598,1
1034,2,9596,0
1034,3,9593,0
1034,4,9602,0
1034,5,9601,0
1034,6,9597,0
1034,7,9595,0
1034,8,9594,0
1034,9,9600,0
1034,10,9599,0
1037,1,9623,0
1037,2,9626,0
1037,3,9620,0
1037,4,9622,0
1037,5,9624,0
1037,6,9625,0
1037,7,9621,1
1040,1,9649,0
1040,2,9645,0
1040,3,9644,0
1040,4,9646,0
1040,5,9648,0
1040,6,9647,0
1040,7,9652,0
1040,8,9651,0
1040,9,9653,0
1040,10,9650,0
1047,1,9709,0
1047,2,9714,0
1047,3,9712,0
1047,4,9710,0
1047,5,9708,0
1047,6,9711,0
1047,7,9713,0
1058,1,9811,1
1058,2,9810,0
1058,3,9806,0
1058,4,9814,0
1058,5,9807,0
1058,6,9812,0
1058,7,9808,0
1058,8,9813,0
1058,9,9815,1
1058,10,9809,0
1061,1,9841,1
1061,2,9844,0
1061,3,9838,0
1061,4,9837,0
1061,5,9842,0
1061,6,9836,0
1061,7,9843,1
1061,8,9840,0
1061,9,9839,1
1061,10,9845,0
1093,1,10142,1
1093,2,10140,1
1093,3,10143,0
1093,4,10138,0
1093,5,10139,0
1093,6,10136,0
1093,7,10137,0
1093,8,10135,0
1093,9,10141,0
1093,10,10144,0
1105,1,10249,0
1105,2,10243,0
1105,3,10247,0
1105,4,10248,0
1105,5,10244,0
1105,6,10246,0
1105,7,10245,0
1117,1,10351,1
1117,2,10353,1
1117,3,10356,0
1117,4,10355,0
1117,5,10352,0
1117,6,10359,0
1117,7,10357,0
1117,8,10354,0
1117,9,10360,0
1117,10,10358,0
1168,1,10839,0
1168,2,10846,0
1168,3,10840,0
1168,4,10844,0
1168,5,10837,0
1168,6,10841,0
1168,7,10838,1
1168,8,10843,0
1168,9,10845,0
1168,10,10842,0
1175,1,10907,0
1175,2,10912,0
1175,3,10908,0
1175,4,10904,0
1175,5,10905,0
1175,6,10913,1
1175,7,10906,1
1175,8,10910,0
1175,9,10911,1
1175,10,10909,0
1198,1,11117,1
1198,2,11111,0
1198,3,11115,0
1198,4,11112,0
1198,5,11113,0
1198,6,11119,0
1198,7,11110,0
1198,8,11118,0
1198,9,11116,0
1198,10,11114,0
1217,1,11294,0
1217,2,11290,0
1217,3,11289,0
1217,4,11293,0
1217,5,11288,0
1217,6,11291,0
1217,7,11292,0
1220,1,11320,1
1220,2,11323,0
1220,3,11318,0
1220,4,11324,0
1220,5,11316,0
1220,6,11319,0
1220,7,11321,0
1220,8,11322,0
1220,9,11315,0
1220,10,11317,0
1225,1,11365,1
1225,2,11369,1
1225,3,11363,0
1225,4,11368,0
1225,5,11370,1
1225,6,11367,0
1225,7,11371,0
1225,8,11366,0
1225,9,11362,0
1225,10,11364,0
1228,1,11393,0
1228,2,11399,0
1228,3,11397,0
1228,4,11398,1
1228,5,11392,0
1228,6,11394,0
1228,7,11401,0
1228,8,11395,0
1228,9,11396,0
1228,10,11400,0
1251,1,11616,0
1251,2,11618,1
1251,3,11613,0
1251,4,11617,0
1251,5,11615,0
1251,6,11614,0
1251,7,11619,0
1256,1,11654,1
1256,2,11660,0
1256,3,11655,1
1256,4,11652,0
1256,5,11658,0
1256,6,11653,0
1256,7,11659,0
1256,8,11656,0
1256,9,11657,0
1256,10,11651,0
1273,1,11820,1
1273,2,11818,0
1273,3,11812,0
1273,4,11814,1
1273,5,11821,0
1273,6,11813,1
1273,7,11816,0
1273,8,11815,0
1273,9,11817,0
1273,10,11819,0
1280,1,11880,0
1280,2,11885,0
1280,3,11876,0
1280,4,11883,0
1280,5,11878,0
1280,6,11879,0
1280,7,11884,1
1280,8,11881,0
1280,9,11882,0
1280,10,11877,0
1311,1,12155,0
1311,2,12154,0
1311,3,12153,0
1311,4,12148,0
1311,5,12151,0
1311,6,12149,0
1311,7,12152,0
1311,8,12150,0
1311,9,12156,0
1311,10,12147,0
1313,1,12169,0
1313,2,12166,1
1313,3,12170,1
1313,4,12164,0
1313,5,12165,0
1313,6,12167,0
1313,7,12168,0
1346,1,12470,1
1346,2,12464,0
1346,3,12469,1
1346,4,12465,0
1346,5,12467,0
1346,6,12468,0
1346,7,12466,0
1357,1,12570,1
1357,2,12576,0
1357,3,12575,0
1357,4,12568,0
1357,5,12571,0
1357,6,12574,0
1357,7,12577,0
1357,8,12573,0
1357,9,12569,0
1357,10,12572,0
1370,1,12691,1
1370,2,12693,0
1370,3,12698,0
1370,4,12689,0
1370,5,12692,0
1370,6,12694,0
1370,7,12697,0
1370,8,12696,1
1370,9,12690,0
1370,10,12695,0
1373,1,12719,1
1373,2,12716,0
1373,3,12721,0
1373,4,12723,1
1373,5,12722,0
1373,6,12720,0
1373,7,12725,0
1373,8,12718,0
1373,9,12717,0
1373,10,12724,0
1379,1,12776,0
1379,2,12781,1
1379,3,12778,0
1379,4,12774,0
1379,5,12775,0
1379,6,12779,0
1379,7,12780,0
1379,8,12777,0
1379,9,12782,0
1379,10,12773,0
1390,1,12881,1
1390,2,12879,0
1390,3,12884,0
1390,4,12883,0
1390,5,12877,0
1390,6,12885,0
1390,7,12878,0
1390,8,12880,0
1390,9,12882,0
1390,10,12886,0
1405,1,13019,1
1405,2,13014,0
1405,3,13020,0
1405,4,13013,0
1405,5,13017,0
1405,6,13015,1
1405,7,13018,0
1405,8,13012,0
1405,9,13016,0
1405,10,13021,0
1406,1,13027,0
1406,2,13029,0
1406,3,13022,1
1406,4,13025,0
1406,5,13023,0
1406,6,13024,0
1406,7,13031,0
1406,8,13028,0
1406,9,13030,0
1406,10,13026,0
1413,1,13095,1
1413,2,13098,1
1413,3,13093,0
1413,4,13091,0
1413,5,13092,0
1413,6,13097,0
1413,7,13096,0
1413,8,13094,1
1413,9,13089,0
1413,10,13090,0
1414,1,13105,0
1414,2,13103,0
1414,3,13104,0
1414,4,13099,0
1414,5,13101,0
1414,6,13102,0
1414,7,13100,0
1426,1,13211,1
1426,2,13212,0
1426,3,13216,0
1426,4,13214,0
1426,5,13210,0
1426,6,13209,0
1426,7,13208,0
1426,8,13213,0
1426,9,13215,0
1426,10,13207,0
1437,1,13305,0
1437,2,13301,0
1437,3,13300,0
1437,4,13302,0
1437,5,13303,0
1437,6,13299,0
1437,7,13304,0
1440,1,13331,0
1440,2,13330,0
1440,3,13327,0
1440,4,13326,0
1440,5,13329,0
1440,6,13332,0
1440,7,13328,0
1445,1,13369,1
1445,2,13373,0
1445,3,13372,0
1445,4,13367,0
1445,5,13370,0
1445,6,13376,0
1445,7,13371,1
1445,8,13368,0
1445,9,13374,0
1445,10,13375,0
1457,1,13485,1
1457,2,13481,1
1457,3,13488,0
1457,4,13483,0
1457,5,13489,0
1457,6,13490,0
1457,7,13484,0
1457,8,13482,0
1457,9,13487,0
1457,10,13486,0
1467,1,13575,0
1467,2,13578,0
1467,3,13580,1
1467,4,13577,0
1467,5,13579,0
1467,6,13576,0
1467,7,13581,0
1477,1,13664,0
1477,2,13668,0
1477,3,13663,0
1477,4,13667,0
1477,5,13666,0
1477,6,13665,0
1477,7,13669,0
1483,1,13714,1
1483,2,13721,1
1483,3,13723,0
1483,4,13715,0
1483,5,13716,0
1483,6,13719,1
1483,7,13718,0
1483,8,13720,1
1483,9,13722,0
1483,10,13717,0
1492,1,13807,0
1492,2,13802,1
1492,3,13806,0
1492,4,13803,0
1492,5,13804,0
1492,6,13801,0
1492,7,13805,0
1498,1,13850,0
1498,2,13857,1
1498,3,13849,1
1498,4,13855,0
1498,5,13854,0
1498,6,13856,0
1498,7,13852,0
1498,8,13853,0
1498,9,13858,0
1498,10,13851,0
1505,1,13916,1
1505,2,13913,1
1505,3,13918,0
1505,4,13922,1
1505,5,13914,0
1505,6,13920,0
1505,7,13917,0
1505,8,13921,0
1505,9,13919,0
1505,10,13915,0
1510,1,13963,0
1510,2,13966,0
1510,3,13961,0
1510,4,13965,0
1510,5,13962,0
1510,6,13964,0
1510,7,13960,0
1515,1,14008,0
1515,2,14006,0
1515,3,14004,0
1515,4,14009,0
1515,5,14005,0
1515,6,14007,0
1515,7,14010,0
1526,1,14115,1
1526,2,14113,0
1526,3,14111,0
1526,4,14109,0
1526,5,14114,0
1526,6,14110,0
1526,7,14117,0
1526,8,14116,0
1526,9,14112,0
1526,10,14108,0
1551,1,14342,1
1551,2,14346,0
1551,3,14344,0
1551,4,14349,0
1551,5,14348,0
1551,6,14343,0
1551,7,14341,0
1551,8,14340,1
1551,9,14347,0
1551,10,14345,0
1569,1,14520,1
1569,2,14516,0
1569,3,14521,0
1569,4,14522,0
1569,5,14517,0
1569,6,14515,1
1569,7,14519,1
1569,8,14518,0
1569,9,14523,0
1569,10,14514,0
1571,1,14537,0
1571,2,14535,0
1571,3,14534,0
1571,4,14540,0
1571,5,14532,0
1571,6,14531,0
1571,7,14533,0
1571,8,14536,0
1571,9,14539,0
1571,10,14538,0
1581,1,14627,0
1581,2,14625,0
1581,3,14620,1
1581,4,14621,0
1581,5,14624,0
1581,6,14622,0
1581,7,14623,0
1581,8,14619,0
1581,9,14626,0
1581,10,14628,0
1597,1,14761,0
1597,2,14757,0
1597,3,14755,0
1597,4,14760,0
1597,5,14759,0
1597,6,14756,0
1597,7,14758,0
1605,1,14838,1
1605,2,14834,0
1605,3,14830,0
1605,4,14835,0
1605,5,14832,0
1605,6,14833,0
1605,7,14831,0
1605,8,14836,0
1605,9,14837,1
1605,10,14829,0
1609,1,14867,1
1609,2,14860,0
1609,3,14865,0
1609,4,14863,0
1609,5,14869,0
1609,6,14864,0
1609,7,14868,0
1609,8,14862,0
1609,9,14866,0
1609,10,14861,0
1611,1,14877,0
1611,2,14879,0
1611,3,14881,0
1611,4,14883,0
1611,5,14882,0
1611,6,14878,0
1611,7,14880,0
1612,1,14889,1
1612,2,14892,0
1612,3,14890,0
1612,4,14887,0
1612,5,14891,0
1612,6,14886,1
1612,7,14884,0
1612,8,14893,1
1612,9,14885,0
1612,10,14888,0
1614,1,14907,1
1614,2,14906,0
1614,3,14904,0
1614,4,14901,0
1614,5,14908,0
1614,6,14909,0
1614,7,14902,0
1614,8,14905,0
1614,9,14903,0
1614,10,14910,0
1622,1,14984,0
1622,2,14983,0
