query_id,serp_rank,doc_id,clicked
999,3,9288,0
999,4,9281,0
999,5,9283,0
999,6,9282,0
999,7,9287,0
999,8,9284,0
999,9,9280,0
999,10,9279,0
1011,1,9400,0
1011,2,9396,0
1011,3,9399,0
1011,4,9405,0
1011,5,9397,0
1011,6,9401,0
1011,7,9404,0
1011,8,9398,0
1011,9,9403,0
1011,10,9402,0
1015,1,9433,1
1015,2,9438,0
1015,3,9431,0
1015,4,9436,0
1015,5,9435,0
1015,6,9439,0
1015,7,9430,0
1015,8,9432,0
1015,9,9434,0
1015,10,9437,0
1043,1,9673,1
1043,2,9676,0
1043,3,9677,0
1043,4,9675,0
1043,5,9672,0
1043,6,9671,0
1043,7,9674,0
1054,1,9767,1
1054,2,9772,0
1054,3,9768,0
1054,4,9773,0
1054,5,9770,0
1054,6,9775,0
1054,7,9771,0
1054,8,9769,0
1054,9,9766,0
1054,10,9774,0
1087,1,10089,0
1087,2,10088,0
1087,3,10086,1
1087,4,10084,1
1087,5,10087,0
1087,6,10083,0
1087,7,10085,0
1087,8,10081,0
1087,9,10082,0
1087,10,10090,0
1110,1,10293,1
1110,2,10294,0
1110,3,10288,0
1110,4,10295,0
1110,5,10296,0
1110,6,10289,0
1110,7,10291,0
1110,8,10290,0
1110,9,10292,0
1110,10,10287,0
1121,1,10399,0
1121,2,10395,0
1121,3,10392,0
1121,4,10398,0
1121,5,10400,0
1121,6,10393,0
1121,7,10396,0
1121,8,10391,0
1121,9,10394,0
1121,10,10397,0
1130,1,10483,0
1130,2,10480,0
1130,3,10475,0
1130,4,10477,0
1130,5,10476,0
1130,6,10479,0
1130,7,10484,0
1130,8,10482,0
1130,9,10478,0
1130,10,10481,0
1132,1,10504,0
1132,2,10497,0
1132,3,10496,0
1132,4,10498,0
1132,5,10499,0
1132,6,10495,0
1132,7,10501,0
1132,8,10500,0
1132,9,10503,0
1132,10,10502,0
1137,1,10548,0
1137,2,10551,0
1137,3,10549,0
1137,4,10545,1
1137,5,10547,0
1137,6,10546,0
1137,7,10550,0
1142,1,10592,0
1142,2,10596,0
1142,3,10598,0
1142,4,10593,0
1142,5,10594,0
1142,6,10597,0
1142,7,10595,0
1147,1,10641,0
1147,2,10638,0
1147,3,10636,0
1147,4,10642,0
1147,5,10640,0
1147,6,10639,0
1147,7,10637,0
1156,1,10723,1
1156,2,10728,0
1156,3,10727,0
1156,4,10722,0
1156,5,10726,0
1156,6,10725,0
1156,7,10720,0
1156,8,10729,1
1156,9,10724,0
1156,10,10721,0
1159,1,10749,1
1159,2,10748,0
1159,3,10756,0
1159,4,10752,0
1159,5,10754,0
1159,6,10751,0
1159,7,10750,0
1159,8,10755,0
1159,9,10747,0
1159,10,10753,0
1163,1,10791,1
1163,2,10793,0
1163,3,10796,0
1163,4,10789,0
1163,5,10790,0
1163,6,10792,1
1163,7,10788,0
1163,8,10787,0
1163,9,10794,0
1163,10,10795,0
1169,1,10851,0
1169,2,10848,0
1169,3,10849,0
1169,4,10852,0
1169,5,10850,0
1169,6,10853,0
1169,7,10847,0
1182,1,10969,1
1182,2,10965,0
1182,3,10970,0
1182,4,10971,0
1182,5,10967,0
1182,6,10966,0
1182,7,10968,0
1183,1,10972,0
1183,2,10975,0
1183,3,10974,0
1183,4,10978,0
1183,5,10976,0
1183,6,10981,0
1183,7,10979,0
1183,8,10977,0
1183,9,10973,0
1183,10,10980,0
1201,1,11142,0
1201,2,11138,0
1201,3,11146,0
1201,4,11144,0
1201,5,11143,0
1201,6,11145,0
1201,7,11141,0
1201,8,11139,0
1201,9,11140,0
1201,10,11137,0
1206,1,11193,1
1206,2,11191,0
1206,3,11195,0
1206,4,11189,0
1206,5,11190,0
1206,6,11187,0
1206,7,11194,0
1206,8,11188,0
1206,9,11192,0
1206,10,11196,0
1215,1,11275,0
1215,2,11273,0
1215,3,11277,1
1215,4,11271,0
1215,5,11268,0
1215,6,11276,1
1215,7,11269,0
1215,8,11270,0
1215,9,11274,0
1215,10,11272,0
1230,1,11415,1
1230,2,11417,0
1230,3,11416,0
1230,4,11421,0
1230,5,11418,0
1230,6,11419,0
1230,7,11413,0
1230,8,11420,0
1230,9,11414,0
1230,10,11412,0
1232,1,11433,0
1232,2,11438,0
1232,3,11432,0
1232,4,11439,0
1232,5,11436,0
1232,6,11441,0
1232,7,11435,0
1232,8,11434,0
1232,9,11440,0
1232,10,11437,0
1237,1,11487,1
1237,2,11484,1
1237,3,11479,0
1237,4,11481,0
1237,5,11483,0
1237,6,11482,1
1237,7,11485,0
1237,8,11486,0
1237,9,11480,0
1237,10,11488,1
1287,1,11945,0
1287,2,11949,0
1287,3,11943,0
1287,4,11948,0
1287,5,11944,0
1287,6,11947,0
1287,7,11946,0
1297,1,12037,1
1297,2,12035,0
1297,3,12036,0
1297,4,12028,0
1297,5,12032,0
1297,6,12033,0
1297,7,12034,0
1297,8,12031,1
1297,9,12030,0
1297,10,12029,0
1307,1,12116,0
1307,2,12117,0
1307,3,12118,0
1307,4,12115,0
1307,5,12114,0
1307,6,12119,0
1307,7,12113,0
1308,1,12124,0
1308,2,12123,0
1308,3,12121,0
1308,4,12120,0
1308,5,12126,0
1308,6,12125,0
1308,7,12122,0
1331,1,12328,1
1331,2,12325,1
1331,3,12323,0
1331,4,12330,0
1331,5,12326,0
1331,6,12331,0
1331,7,12332,0
1331,8,12324,0
1331,9,12329,0
1331,10,12327,0
1333,1,12343,1
1333,2,12348,1
1333,3,12345,0
1333,4,12349,1
1333,5,12344,0
1333,6,12351,0
1333,7,12347,0
1333,8,12352,0
1333,9,12350,0
1333,10,12346,0
1337,1,12385,1
1337,2,12386,0
1337,3,12382,0
1337,4,12389,0
1337,5,12388,0
1337,6,12384,0
1337,7,12381,0
1337,8,12387,0
1337,9,12380,0
1337,10,12383,0
1340,1,12415,1
1340,2,12414,0
1340,3,12416,0
1340,4,12418,0
1340,5,12419,0
1340,6,12411,0
1340,7,12412,1
1340,8,12413,0
1340,9,12417,0
1340,10,12410,0
1363,1,12628,1
1363,2,12633,0
1363,3,12626,0
1363,4,12631,0
1363,5,12632,0
1363,6,12630,0
1363,7,12625,0
1363,8,12629,0
1363,9,12634,0
1363,10,12627,0
1365,1,12646,1
1365,2,12649,0
1365,3,12654,0
1365,4,12653,1
1365,5,12648,0
1365,6,12652,0
1365,7,12650,0
1365,8,12647,0
1365,9,12645,0
1365,10,12651,0
1376,1,12748,1
1376,2,12753,0
1376,3,12746,0
1376,4,12747,0
1376,5,12749,0
1376,6,12754,0
1376,7,12751,0
1376,8,12750,0
1376,9,12755,0
1376,10,12752,0
1392,1,12895,1
1392,2,12900,0
1392,3,12903,0
1392,4,12899,1
1392,5,12902,0
1392,6,12896,0
1392,7,12894,0
1392,8,12897,0
1392,9,12898,0
1392,10,12901,0
1397,1,12940,0
1397,2,12943,0
1397,3,12939,0
1397,4,12942,0
1397,5,12944,0
1397,6,12941,0
1397,7,12938,0
1409,1,13059,1
1409,2,13056,0
1409,3,13054,0
1409,4,13057,0
1409,5,13061,0
1409,6,13053,0
1409,7,13055,0
1409,8,13058,0
1409,9,13060,0
1409,10,13052,0
1410,1,13067,0
1410,2,13062,0
1410,3,13065,0
1410,4,13064,0
1410,5,13068,0
1410,6,13066,0
1410,7,13063,0
1428,1,13226,0
1428,2,13229,0
1428,3,13227,0
1428,4,13225,0
1428,5,13230,0
1428,6,13228,0
1428,7,13224,0
1431,1,13254,1
1431,2,13257,0
1431,3,13253,0
1431,4,13251,0
1431,5,13255,0
1431,6,13250,0
1431,7,13256,0
1431,8,13248,0
1431,9,13252,0
1431,10,13249,0
1432,1,13262,0
1432,2,13264,0
1432,3,13261,0
1432,4,13263,0
1432,5,13260,0
1432,6,13258,0
1432,7,13259,0
1434,1,13272,0
1434,2,13276,0
1434,3,13280,1
1434,4,13279,0
1434,5,13273,0
1434,6,13274,0
1434,7,13281,0
1434,8,13277,0
1434,9,13278,0
1434,10,13275,0
1454,1,13460,0
1454,2,13454,0
1454,3,13455,0
1454,4,13459,0
1454,5,13456,0
1454,6,13458,0
1454,7,13457,0
1470,1,13602,1
1470,2,13608,0
1470,3,13603,0
1470,4,13607,0
1470,5,13599,0
1470,6,13601,0
1470,7,13606,0
1470,8,13600,0
1470,9,13605,0
1470,10,13604,0
1471,1,13609,1
1471,2,13616,0
1471,3,13611,0
1471,4,13610,0
1471,5,13618,0
1471,6,13617,0
1471,7,13612,0
1471,8,13615,1
1471,9,13613,0
1471,10,13614,0
1493,1,13810,0
1493,2,13813,0
1493,3,13812,0
1493,4,13809,0
1493,5,13808,0
1493,6,13811,0
1493,7,13814,0
1494,1,13818,0
1494,2,13816,0
1494,3,13820,0
1494,4,13821,0
1494,5,13815,0
1494,6,13819,1
1494,7,13817,0
1496,1,13834,1
1496,2,13830,0
1496,3,13831,0
1496,4,13833,0
1496,5,13835,0
1496,6,13837,0
1496,7,13836,0
1496,8,13829,0
1496,9,13832,0
1496,10,13838,0
1514,1,14001,1
1514,2,13999,0
1514,3,14003,0
1514,4,13995,0
1514,5,13997,0
1514,6,13996,0
1514,7,14000,0
1514,8,13994,0
1514,9,14002,0
1514,10,13998,0
1522,1,14076,0
1522,2,14071,0
1522,3,14074,1
1522,4,14068,0
1522,5,14073,0
1522,6,14075,0
1522,7,14072,0
1522,8,14069,0
1522,9,14077,0
1522,10,14070,0
1527,1,14122,0
1527,2,14120,1
1527,3,14127,0
1527,4,14124,0
1527,5,14125,0
1527,6,14126,0
1527,7,14118,0
1527,8,14123,0
1527,9,14119,0
1527,10,14121,0
1531,1,14157,1
1531,2,14162,0
1531,3,14163,0
1531,4,14159,0
1531,5,14164,0
1531,6,14156,0
1531,7,14155,0
1531,8,14161,0
1531,9,14160,0
1531,10,14158,0
1540,1,14243,0
1540,2,14241,0
1540,3,14245,0
1540,4,14244,0
1540,5,14239,0
1540,6,14240,0
1540,7,14242,0
1543,1,14272,1
1543,2,14265,0
1543,3,14268,0
1543,4,14270,0
1543,5,14271,0
1543,6,14264,0
1543,7,14266,0
1543,8,14263,0
1543,9,14269,0
1543,10,14267,0
1545,1,14288,1
1545,2,14284,0
1545,3,14285,0
1545,4,14291,0
1545,5,14289,1
1545,6,14290,0
1545,7,14283,0
1545,8,14292,0
1545,9,14287,0
1545,10,14286,0
1553,1,14364,0
1553,2,14363,1
1553,3,14366,0
1553,4,14361,0
1553,5,14357,0
1553,6,14359,0
1553,7,14362,0
1553,8,14365,1
1553,9,14358,0
1553,10,14360,0
1575,1,14572,1
1575,2,14571,0
1575,3,14568,0
1575,4,14566,0
1575,5,14567,0
1575,6,14570,0
1575,7,14565,0
1575,8,14574,0
1575,9,14569,0
1575,10,14573,0
1594,1,14731,1
1594,2,14732,0
1594,3,14735,0
1594,4,14739,1
1594,5,14736,0
1594,6,14733,0
1594,7,14734,0
1594,8,14738,0
1594,9,14737,0
