query_id,serp_rank,doc_id,clicked
252,10,2351,0
257,1,2392,1
257,2,2396,0
257,3,2398,1
257,4,2391,0
257,5,2390,0
257,6,2393,0
257,7,2399,0
257,8,2394,0
257,9,2397,0
257,10,2395,0
276,1,2572,1
276,2,2569,0
276,3,2573,0
276,4,2571,1
276,5,2574,0
276,6,2568,0
276,7,2570,0
279,1,2593,1
279,2,2601,0
279,3,2597,0
279,4,2595,0
279,5,2594,0
279,6,2598,0
279,7,2596,0
279,8,2599,0
279,9,2600,0
279,10,2592,0
286,1,2656,1
286,2,2653,0
286,3,2655,0
286,4,2657,0
286,5,2659,0
286,6,2658,0
286,7,2654,0
292,1,2716,0
292,2,2712,0
292,3,2710,0
292,4,2708,0
292,5,2711,0
292,6,2707,0
292,7,2713,0
292,8,2715,0
292,9,2714,0
292,10,2709,0
294,1,2731,1
294,2,2734,0
294,3,2733,0
294,4,2728,1
294,5,2732,0
294,6,2729,0
294,7,2735,0
294,8,2727,0
294,9,2736,0
294,10,2730,0
312,1,2895,0
312,2,2900,0
312,3,2896,0
312,4,2901,0
312,5,2897,0
312,6,2898,0
312,7,2899,0
318,1,2948,0
318,2,2954,0
318,3,2951,1
318,4,2955,0
318,5,2953,0
318,6,2949,0
318,7,2946,0
318,8,2947,0
318,9,2950,0
318,10,2952,0
329,1,3046,1
329,2,3039,1
329,3,3045,0
329,4,3044,0
329,5,3041,0
329,6,3042,0
329,7,3047,0
329,8,3043,0
329,9,3040,0
329,10,3038,0
338,1,3130,1
338,2,3128,0
338,3,3133,0
338,4,3127,0
338,5,3125,0
338,6,3129,0
338,7,3134,0
338,8,3126,0
338,9,3132,0
338,10,3131,0
362,1,3345,0
362,2,3347,0
362,3,3344,0
362,4,3346,0
362,5,3348,0
362,6,3350,0
362,7,3349,0
395,1,3660,0
395,2,3656,0
395,3,3665,0
395,4,3659,0
395,5,3661,0
395,6,3662,0
395,7,3663,0
395,8,3657,0
395,9,3658,0
395,10,3664,1
403,1,3736,0
403,2,3733,0
403,3,3734,0
403,4,3730,0
403,5,3731,0
403,6,3732,0
403,7,3735,0
415,1,3841,0
415,2,3844,0
415,3,3846,0
415,4,3842,0
415,5,3845,0
415,6,3838,0
415,7,3839,0
415,8,3847,0
415,9,3840,0
415,10,3843,0
424,1,3926,0
424,2,3922,1
424,3,3924,1
424,4,3928,0
424,5,3929,0
424,6,3927,0
424,7,3931,0
424,8,3923,1
424,9,3930,0
424,10,3925,0
425,1,3940,1
425,2,3935,1
425,3,3938,0
425,4,3939,0
425,5,3934,0
425,6,3936,1
425,7,3933,0
425,8,3937,0
425,9,3932,0
425,10,3941,0
429,1,3975,1
429,2,3970,0
429,3,3971,0
429,4,3973,0
429,5,3972,0
429,6,3978,0
429,7,3976,0
429,8,3974,0
429,9,3969,0
429,10,3977,0
436,1,4042,1
436,2,4041,0
436,3,4047,0
436,4,4045,0
436,5,4044,0
436,6,4048,0
436,7,4043,0
436,8,4040,0
436,9,4039,1
436,10,4046,0
437,1,4056,0
437,2,4052,0
437,3,4058,0
437,4,4055,0
437,5,4053,0
437,6,4049,0
437,7,4054,0
437,8,4057,0
437,9,4050,0
437,10,4051,0
447,1,4146,0
447,2,4143,0
447,3,4152,0
447,4,4151,0
447,5,4145,1
447,6,4144,0
447,7,4147,0
447,8,4150,0
447,9,4149,0
447,10,4148,0
483,1,4490,1
483,2,4487,0
483,3,4486,0
483,4,4491,0
483,5,4489,0
483,6,4493,0
483,7,4488,0
483,8,4485,0
483,9,4492,0
483,10,4494,0
490,1,4559,0
490,2,4556,0
490,3,4553,0
490,4,4552,0
490,5,4555,0
490,6,4560,1
490,7,4561,0
490,8,4554,0
490,9,4558,0
490,10,4557,0
522,1,4863,0
522,2,4859,1
522,3,4856,0
522,4,4857,0
522,5,4854,1
522,6,4855,0
522,7,4858,0
522,8,4861,0
522,9,4860,0
522,10,4862,0
529,1,4923,1
529,2,4924,0
529,3,4918,0
529,4,4922,0
529,5,4921,0
529,6,4919,0
529,7,4920,0
542,1,5038,1
542,2,5042,1
542,3,5039,0
542,4,5044,0
542,5,5043,0
542,6,5037,0
542,7,5036,0
542,8,5045,0
542,9,5041,0
542,10,5040,0
546,1,5081,0
546,2,5079,0
546,3,5074,1
546,4,5076,0
546,5,5082,0
546,6,5078,0
546,7,5073,0
546,8,5080,0
546,9,5075,0
546,10,5077,0
547,1,5091,1
547,2,5084,0
547,3,5088,0
547,4,5090,0
547,5,5083,0
547,6,5089,1
547,7,5092,0
547,8,5087,0
547,9,5086,0
547,10,5085,0
557,1,5177,0
557,2,5179,0
557,3,5182,0
557,4,5178,0
557,5,5183,0
557,6,5181,0
557,7,5180,0
562,1,5221,1
562,2,5219,1
562,3,5227,1
562,4,5224,0
562,5,5218,0
562,6,5226,0
562,7,5220,0
562,8,5222,0
562,9,5225,0
562,10,5223,0
567,1,5265,1
567,2,5270,0
567,3,5266,0
567,4,5268,0
567,5,5271,0
567,6,5269,0
567,7,5267,0
567,8,5262,0
567,9,5264,0
567,10,5263,0
615,1,5717,0
615,2,5716,0
615,3,5712,0
615,4,5713,0
615,5,5715,0
615,6,5718,0
615,7,5714,0
635,1,5893,1
635,2,5889,0
635,3,5890,0
635,4,5892,0
635,5,5888,0
635,6,5891,0
635,7,5894,0
645,1,5977,0
645,2,5979,0
645,3,5981,0
645,4,5982,0
645,5,5976,0
645,6,5980,0
645,7,5978,0
665,1,6165,0
665,2,6158,1
665,3,6159,0
665,4,6160,0
665,5,6164,0
665,6,6162,0
665,7,6163,1
665,8,6161,0
665,9,6166,0
665,10,6167,0
667,1,6178,1
667,2,6182,0
667,3,6183,0
667,4,6187,0
667,5,6179,0
667,6,6180,0
667,7,6181,1
667,8,6184,0
667,9,6186,0
667,10,6185,0
691,1,6409,0
691,2,6406,0
691,3,6411,0
691,4,6412,0
691,5,6410,0
691,6,6407,0
691,7,6408,0
701,1,6509,1
701,2,6508,0
701,3,6502,1
701,4,6503,0
701,5,6501,0
701,6,6506,0
701,7,6507,0
701,8,6500,0
701,9,6504,0
701,10,6505,0
709,1,6585,0
709,2,6578,0
709,3,6582,0
709,4,6583,0
709,5,6577,0
709,6,6579,0
709,7,6586,0
709,8,6581,0
709,9,6584,0
709,10,6580,0
714,1,6627,0
714,2,6636,0
714,3,6630,0
714,4,6629,0
714,5,6633,0
714,6,6628,0
714,7,6635,0
714,8,6631,0
714,9,6632,1
714,10,6634,0
715,1,6645,0
715,2,6641,0
715,3,6644,1
715,4,6642,0
715,5,6639,0
715,6,6640,0
715,7,6643,0
715,8,6646,0
715,9,6638,0
715,10,6637,0
717,1,6658,1
717,2,6659,0
717,3,6664,0
717,4,6661,0
717,5,6663,0
717,6,6657,0
717,7,6662,0
717,8,6666,0
717,9,6665,0
717,10,6660,0
718,1,6667,1
718,2,6676,0
718,3,6673,0
718,4,6674,0
718,5,6675,0
718,6,6670,0
718,7,6669,0
718,8,6671,0
718,9,6668,0
718,10,6672,0
722,1,6714,0
722,2,6712,0
722,3,6715,0
722,4,6708,0
722,5,6711,0
722,6,6716,0
722,7,6713,0
722,8,6710,0
722,9,6707,0
722,10,6709,0
739,1,6871,1
739,2,6876,0
739,3,6868,0
739,4,6874,0
739,5,6873,0
739,6,6870,0
739,7,6877,0
739,8,6869,0
739,9,6875,0
739,10,6872,0
741,1,6893,1
741,2,6892,0
741,3,6889,1
741,4,6890,0
741,5,6894,0
741,6,6885,1
741,7,6887,1
741,8,6888,0
741,9,6891,0
741,10,6886,0
744,1,6923,1
744,2,6916,1
744,3,6920,0
744,4,6919,0
744,5,6915,0
744,6,6917,0
744,7,6921,0
744,8,6924,0
744,9,6918,0
744,10,6922,0
750,1,6976,0
750,2,6977,0
750,3,6970,0
750,4,6972,0
750,5,6975,0
750,6,6978,0
750,7,6974,0
750,8,6971,0
750,9,6973,0
750,10,6969,0
765,1,7102,0
765,2,7103,0
765,3,7100,0
765,4,7104,0
765,5,7099,0
765,6,7101,0
765,7,7098,0
779,1,7224,1
779,2,7221,0
779,3,7225,0
779,4,7217,1
779,5,7220,0
779,6,7222,0
779,7,7223,0
779,8,7218,0
779,9,7219,0
779,10,7226,0
780,1,7233,0
780,2,7236,0
780,3,7230,0
780,4,7229,0
780,5,7235,0
780,6,7231,0
780,7,7227,0
780,8,7228,0
780,9,7232,1
780,10,7234,0
787,1,7300,0
787,2,7304,0
787,3,7306,0
787,4,7297,0
787,5,7302,0
787,6,7298,0
787,7,7299,0
787,8,7305,1
787,9,7301,0
787,10,7303,0
822,1,7626,0
822,2,7629,0
822,3,7623,0
822,4,7628,0
822,5,7627,0
822,6,7624,0
822,7,7625,0
846,1,7845,0
846,2,7844,0
846,3,7850,0
846,4,7851,1
846,5,7846,1
846,6,7849,0
846,7,7848,0
846,8,7847,0
846,9,7842,0
846,10,7843,0
850,1,7884,0
850,2,7889,0
850,3,7886,0
850,4,7891,0
850,5,7883,0
850,6,7888,0
850,7,7890,0
850,8,7885,0
850,9,7882,0
850,10,7887,0
854,1,7923,0
854,2,7921,0
854,3,7918,0
854,4,7917,0
854,5,7924,0
854,6,7920,0
854,7,7925,0
854,8,7922,0
854,9,7919,0
854,10,7916,1
856,1,7942,1
856,2,7941,0
856,3,7933,0
856,4,7935,0
856,5,7934,0
856,6,7939,0
856,7,7936,0
856,8,7938,0
856,9,7937,0
856,10,7940,0
882,1,8167,0
882,2,8170,0
882,3,8173,0
882,4,8171,0
882,5,8168,0
882,6,8166,0
882,7,8175,0
882,8,8172,0
882,9,8169,0
882,10,8174,0
885,1,8200,1
885,2,8202,0
885,3,8198,0
885,4,8205,0
885,5,8204,1
885,6,8199,0
885,7,8201,0
885,8,8196,0
885,9,8197,0
885,10,8203,0
892,1,8266,0
892,2,8263,0
892,3,8270,0
892,4,8269,0
892,5,8264,0
892,6,8265,1
892,7,8271,0
892,8,8268,0
892,9,8267,0
892,10,8272,0
903,1,8374,0
903,2,8372,0
903,3,8376,0
903,4,8373,0
903,5,8370,0
903,6,8375,0
903,7,8371,0
907,1,8414,1
907,2,8413,1
907,3,8416,0
907,4,8408,0
907,5,8407,0
907,6,8409,0
907,7,8410,0
907,8,8412,0
907,9,8415,0
907,10,8411,0
927,1,8598,0
927,2,8603,0
927,3,8607,0
927,4,8600,1
927,5,8606,0
927,6,8605,0
927,7,8602,0
927,8,8601,0
927,9,8604,0
927,10,8599,0
930,1,8626,0
930,2,8634,1
930,3,8627,0
930,4,8625,0
930,5,8631,0
930,6,8628,0
930,7,8629,1
930,8,8632,0
930,9,8633,0
930,10,8630,0
940,1,8723,1
940,2,8725,1
940,3,8717,0
940,4,8720,0
940,5,8719,0
940,6,8718,0
940,7,8724,0
940,8,8722,0
940,9,8716,0
940,10,8721,0
944,1,8756,1
944,2,8761,1
944,3,8758,1
944,4,8762,1
944,5,8760,0
944,6,8754,0
944,7,8759,0
944,8,8755,0
944,9,8753,0
944,10,8757,0
947,1,8790,1
947,2,8785,0
947,3,8787,0
947,4,8792,0
947,5,8791,0
947,6,8783,0
947,7,8784,0
947,8,8786,0
947,9,8789,0
947,10,8788,0
950,1,8816,1
950,2,8822,0
950,3,8813,1
950,4,8818,0
950,5,8814,0
950,6,8817,0
950,7,8821,0
950,8,8815,0
950,9,8820,0
950,10,8819,0
970,1,9014,0
970,2,9012,0
970,3,9011,0
970,4,9016,0
970,5,9008,0
970,6,9015,0
970,7,9013,0
970,8,9010,0
970,9,9007,1
970,10,9009,0
975,1,9051,1
975,2,9057,0
975,3,9053,0
975,4,9059,0
975,5,9058,0
975,6,9055,0
975,7,9060,0
975,8,9052,0
975,9,9056,0
975,10,9054,0
979,1,9094,1
979,2,9092,0
979,3,9100,0
979,4,9097,0
979,5,9099,0
979,6,9096,0
979,7,9095,0
979,8,9093,0
979,9,9091,0
979,10,9098,0
980,1,9106,0
980,2,9102,0
980,3,9110,0
980,4,9107,0
980,5,9108,0
980,6,9109,0
980,7,9105,0
980,8,9101,0
980,9,9103,0
980,10,9104,0
985,1,9155,0
985,2,9152,1
985,3,9150,0
985,4,9157,0
985,5,9148,0
985,6,9156,0
985,7,9153,0
985,8,9151,0
985,9,9149,0
985,10,9154,0
993,1,9233,0
993,2,9237,0
993,3,9234,0
993,4,9228,0
993,5,9235,0
993,6,9229,0
993,7,9236,0
993,8,9232,0
993,9,9230,0
993,10,9231,0
1003,1,9327,1
1003,2,9328,0
1003,3,9325,1
1003,4,9324,0
1003,5,9323,0
1003,6,9321,0
1003,7,9319,0
1003,8,9320,0
1003,9,9322,0
1003,10,9326,0
1007,1,9365,0
1007,2,9360,0
1007,3,9363,0
1007,4,9359,1
1007,5,9368,0
1007,6,9361,0
1007,7,9367,0
1007,8,9366,0
1007,9,9364,0
1007,10,9362,0
1017,1,9449,0
1017,2,9447,0
1017,3,9448,0
1017,4,9451,0
1017,5,9453,0
1017,6,9450,0
1017,7,9452,0
1019,1,9469,0
1019,2,9466,0
1019,3,9465,0
1019,4,9464,0
1019,5,9467,0
1019,6,9470,0
1019,7,9468,0
1023,1,9496,0
1023,2,9500,0
1023,3,9498,0
1023,4,9499,0
1023,5,9501,0
1023,6,9495,0
1023,7,9497,0
1025,1,9513,1
1025,2,9518,0
1025,3,9520,0
1025,4,9517,0
1025,5,9519,0
1025,6,9521,0
1025,7,9516,0
1025,8,9515,0
1025,9,9512,0
1025,10,9514,0
1045,1,9689,0
1045,2,9692,0
1045,3,9694,0
1045,4,9695,0
1045,5,9688,0
1045,6,9693,0
1045,7,9690,0
1045,8,9697,0
1045,9,9696,0
1045,10,9691,1
1055,1,9782,0
1055,2,9777,0
1055,3,9779,0
1055,4,9778,0
1055,5,9783,0
1055,6,9785,0
1055,7,9784,0
1055,8,9776,0
1055,9,9781,0
1055,10,9780,0
1074,1,9968,0
1074,2,9969,0
1074,3,9963,0
1074,4,9966,0
1074,5,9964,0
1074,6,9965,0
1074,7,9967,0
1077,1,9994,1
1077,2,9988,0
1077,3,9987,0
1077,4,9992,0
1077,5,9989,1
1077,6,9993,0
1077,7,9991,0
1077,8,9996,0
1077,9,9995,0
1077,10,9990,0
1085,1,10064,0
1085,2,10062,1
1085,3,10065,0
1085,4,10063,0
1085,5,10069,0
1085,6,10068,0
1085,7,10070,0
1085,8,10066,0
1085,9,10061,0
1085,10,10067,0
1086,1,10078,1
1086,2,10073,0
1086,3,10079,1
1086,4,10074,0
1086,5,10076,0
1086,6,10075,0
1086,7,10072,0
1086,8,10080,0
1086,9,10077,0
1086,10,10071,0
1088,1,10097,0
1088,2,10095,0
1088,3,10091,0
1088,4,10094,0
1088,5,10096,0
1088,6,10092,0
1088,7,10093,0
1102,1,10218,0
1102,2,10220,0
1102,3,10217,0
1102,4,10222,0
1102,5,10221,0
1102,6,10219,0
1102,7,10216,0
1122,1,10405,0
1122,2,10404,0
1122,3,10401,0
1122,4,10403,0
1122,5,10402,0
1122,6,10406,0
1122,7,10407,0
1131,1,10493,0
1131,2,10492,0
1131,3,10487,0
1131,4,10485,0
1131,5,10494,0
1131,6,10489,0
1131,7,10491,0
1131,8,10488,0
1131,9,10490,0
1131,10,10486,0
1133,1,10505,1
1133,2,10506,0
1133,3,10512,0
1133,4,10514,0
1133,5,10507,0
1133,6,10509,0
1133,7,10511,0
1133,8,10508,0
1133,9,10513,0
1133,10,10510,0
1140,1,10572,1
1140,2,10579,0
1140,3,10573,0
1140,4,10575,0
1140,5,10576,0
1140,6,10574,0
1140,7,10578,0
1140,8,10580,0
1140,9,10581,0
1140,10,10577,0
1158,1,10742,0
1158,2,10740,0
1158,3,10744,0
1158,4,10743,0
1158,5,10746,0
1158,6,10741,0
1158,7,10745,0
1165,1,10807,1
1165,2,10812,0
1165,3,10808,0
1165,4,10816,0
1165,5,10814,0
1165,6,10809,0
1165,7,10813,0
1165,8,10815,0
1165,9,10810,0
1165,10,10811,0
1179,1,10939,0
1179,2,10944,0
1179,3,10943,0
1179,4,10940,0
1179,5,10938,0
1179,6,10941,0
1179,7,10942,0
1188,1,11026,1
1188,2,11028,0
1188,3,11020,0
1188,4,11024,0
1188,5,11027,0
1188,6,11023,0
1188,7,11021,0
1188,8,11022,0
1188,9,11019,0
1188,10,11025,0
1196,1,11094,0
1196,2,11093,0
1196,3,11099,0
1196,4,11095,0
1196,5,11097,0
1196,6,11096,0
1196,7,11098,0
1199,1,11123,1
1199,2,11121,0
1199,3,11126,0
1199,4,11128,0
1199,5,11120,0
1199,6,11127,0
1199,7,11124,0
1199,8,11129,0
1199,9,11125,0
1199,10,11122,0
1214,1,11265,0
1214,2,11263,0
1214,3,11264,0
1214,4,11258,0
1214,5,11262,1
1214,6,11260,0
1214,7,11266,1
1214,8,11259,0
1214,9,11267,0
1214,10,11261,0
1224,1,11353,1
1224,2,11354,0
1224,3,11361,0
1224,4,11352,0
1224,5,11358,0
1224,6,11357,0
1224,7,11360,0
1224,8,11359,0
1224,9,11355,0
1224,10,11356,0
1234,1,11449,0
1234,2,11453,1
1234,3,11457,0
1234,4,11452,0
1234,5,11456,0
1234,6,11458,0
1234,7,11455,0
1234,8,11450,0
1234,9,11451,0
1234,10,11454,0
1241,1,11522,1
1241,2,11523,0
1241,3,11524,0
1241,4,11521,0
1241,5,11519,0
1241,6,11520,0
1241,7,11517,0
1241,8,11525,0
1241,9,11518,0
1241,10,11516,0
1244,1,11548,0
1244,2,11549,0
1244,3,11551,0
1244,4,11552,1
1244,5,11547,0
1244,6,11546,0
1244,7,11550,0
1245,1,11560,0
1245,2,11554,0
1245,3,11558,0
1245,4,11561,0
1245,5,11553,0
1245,6,11557,0
1245,7,11555,0
1245,8,11559,0
1245,9,11562,0
1245,10,11556,0
1248,1,11589,1
1248,2,11584,1
1248,3,11583,0
1248,4,11585,0
1248,5,11590,0
1248,6,11588,0
1248,7,11591,0
1248,8,11586,0
1248,9,11587,0
1248,10,11592,0
1262,1,11704,1
1262,2,11708,0
1262,3,11711,0
1262,4,11702,0
1262,5,11703,0
1262,6,11707,0
1262,7,11706,0
1262,8,11709,0
1262,9,11710,0
1262,10,11705,0
1263,1,11713,0
1263,2,11721,0
1263,3,11715,0
1263,4,11712,0
1263,5,11717,0
1263,6,11719,0
1263,7,11714,0
1263,8,11720,0
1263,9,11718,0
1263,10,11716,1
1289,1,11957,1
1289,2,11961,1
1289,3,11959,0
1289,4,11960,1
1289,5,11958,0
1289,6,11966,0
1289,7,11965,0
1289,8,11962,0
1289,9,11963,0
1289,10,11964,0
1294,1,11999,1
1294,2,12007,0
1294,3,12002,0
1294,4,11998,0
1294,5,12006,0
1294,6,12004,0
1294,7,12005,0
1294,8,12001,0
1294,9,12003,0
1294,10,12000,0
1300,1,12059,1
1300,2,12060,0
1300,3,12052,0
1300,4,12061,0
1300,5,12053,0
1300,6,12057,0
1300,7,12056,0
1300,8,12055,0
1300,9,12058,0
1300,10,12054,0
1325,1,12273,1
1325,2,12271,0
1325,3,12270,0
1325,4,12277,0
1325,5,12274,0
1325,6,12269,0
1325,7,12278,0
1325,8,12276,0
1325,9,12275,0
1325,10,12272,0
1342,1,12437,0
1342,2,12435,0
1342,3,12438,0
1342,4,12436,0
1342,5,12434,0
1342,6,12430,0
1342,7,12433,0
1342,8,12432,0
1342,9,12431,0
1342,10,12439,0
1348,1,12488,1
1348,2,12489,0
1348,3,12482,1
1348,4,12486,0
1348,5,12485,1
1348,6,12490,0
1348,7,12481,0
1348,8,12483,0
1348,9,12487,0
1348,10,12484,0
1353,1,12535,0
1353,2,12539,0
1353,3,12536,0
1353,4,12533,1
1353,5,12532,0
1353,6,12531,0
1353,7,12537,0
1353,8,12540,0
1353,9,12534,0
1353,10,12538,0
1372,1,12714,0
1372,2,12715,0
1372,3,12710,0
1372,4,12712,0
1372,5,12713,0
1372,6,12709,0
1372,7,12711,0
1398,1,12948,1
1398,2,12945,0
1398,3,12951,0
1398,4,12954,0
1398,5,12947,0
1398,6,12946,0
1398,7,12950,0
1398,8,12949,0
1398,9,12952,0
1398,10,12953,0
1400,1,12965,0
1400,2,12968,0
1400,3,12969,0
1400,4,12966,0
1400,5,12970,0
1400,6,12971,0
1400,7,12967,0
1404,1,13003,1
1404,2,13004,0
1404,3,13005,0
1404,4,13007,0
1404,5,13009,1
1404,6,13010,0
1404,7,13006,0
1404,8,13002,0
1404,9,13008,0
1404,10,13011,0
1419,1,13150,0
1419,2,13149,0
1419,3,13144,0
1419,4,13151,0
1419,5,13146,0
1419,6,13148,0
1419,7,13143,0
1419,8,13147,0
1419,9,13152,0
1419,10,13145,0
1421,1,13160,1
1421,2,13165,0
1421,3,13164,0
1421,4,13166,0
1421,5,13169,0
1421,6,13161,0
1421,7,13167,0
1421,8,13162,0
1421,9,13168,0
1421,10,13163,0
1427,1,13220,0
1427,2,13217,0
1427,3,13223,0
1427,4,13221,0
1427,5,13218,0
1427,6,13219,0
1427,7,13222,0
1448,1,13406,1
1448,2,13404,1
1448,3,13398,0
1448,4,13401,0
1448,5,13400,0
1448,6,13405,0
1448,7,13403,0
1448,8,13402,0
1448,9,13397,0
1448,10,13399,0
1450,1,13426,0
1450,2,13418,0
1450,3,13423,1
1450,4,13422,0
1450,5,13425,0
1450,6,13419,1
1450,7,13424,0
1450,8,13420,0
1450,9,13417,0
1450,10,13421,1
1451,1,13430,1
1451,2,13427,0
1451,3,13435,0
1451,4,13433,0
1451,5,13432,0
1451,6,13431,1
1451,7,13436,0
1451,8,13429,0
1451,9,13434,0
1451,10,13428,0
1455,1,13469,1
1455,2,13470,0
1455,3,13462,0
1455,4,13467,0
1455,5,13468,0
1455,6,13466,0
1455,7,13465,0
1455,8,13463,0
1455,9,13464,0
1455,10,13461,0
1456,1,13474,1
1456,2,13472,0
1456,3,13478,0
1456,4,13477,0
1456,5,13476,1
1456,6,13479,0
1456,7,13473,0
1456,8,13475,0
1456,9,13480,0
1456,10,13471,0
1459,1,13508,0
1459,2,13510,1
1459,3,13505,0
1459,4,13507,0
1459,5,13509,0
1459,6,13506,0
1459,7,13502,0
1459,8,13501,0
1459,9,13504,0
1459,10,13503,0
1463,1,13542,0
1463,2,13547,0
1463,3,13545,0
1463,4,13544,0
1463,5,13546,0
1463,6,13541,0
1463,7,13543,0
1476,1,13656,0
1476,2,13654,0
1476,3,13653,0
1476,4,13661,0
1476,5,13662,0
1476,6,13655,0
1476,7,13660,0
1476,8,13659,0
1476,9,13658,0
1476,10,13657,0
1481,1,13701,0
1481,2,13700,1
1481,3,13702,0
1481,4,13698,0
1481,5,13704,1
1481,6,13697,0
1481,7,13703,0
1481,8,13706,0
1481,9,13705,0
1481,10,13699,0
1484,1,13731,0
1484,2,13729,0
1484,3,13726,0
1484,4,13725,0
1484,5,13724,0
1484,6,13727,0
1484,7,13730,1
1484,8,13733,0
1484,9,13728,0
1484,10,13732,0
1516,1,14015,0
1516,2,14014,1
1516,3,14018,0
1516,4,14017,0
1516,5,14020,0
1516,6,14013,0
1516,7,14019,0
1516,8,14016,0
1516,9,14012,0
1516,10,14011,0
1519,1,14045,0
1519,2,14038,1
1519,3,14042,1
1519,4,14043,0
1519,5,14039,0
1519,6,14040,0
1519,7,14041,0
1519,8,14044,0
1519,9,14046,0
1519,10,14047,0
1532,1,14168,0
1532,2,14171,1
1532,3,14166,0
1532,4,14167,1
1532,5,14169,0
1532,6,14170,0
1532,7,14165,0
1537,1,14209,0
1537,2,14216,1
1537,3,14210,0
1537,4,14214,0
1537,5,14215,0
1537,6,14211,0
1537,7,14212,0
1537,8,14217,0
1537,9,14213,0
1537,10,14218,0
1539,1,14236,0
1539,2,14237,0
1539,3,14231,0
1539,4,14235,0
1539,5,14234,0
1539,6,14232,0
1539,7,14238,0
