query_id,doc_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11
2404,22198,2.390330,-0.676239,0.175526,-2.905212,-0.553557,-1.324341,-1.320809,2.454113,0.193213,2.240770,0.487212,0.206499
2405,22199,1.747077,-2.152927,-1.785892,-0.077771,-1.582744,-3.062907,-2.999895,1.288343,0.087701,2.793621,0.954738,-0.706112
2405,22200,3.696266,-1.094378,-1.488299,1.521334,-1.815551,-1.163734,-2.150234,1.346067,-0.123903,4.696535,1.696656,-0.717252
2405,22201,3.247100,-2.341220,-4.298835,0.476306,-0.230304,-7.193651,0.408575,2.840935,1.057069,3.136135,0.418651,-0.984868
2405,22202,3.119488,-2.132146,-4.197934,1.677066,-1.663984,-3.999328,-2.299070,3.526381,1.649963,2.238150,1.857169,-1.992294
2405,22203,2.673337,-2.315893,-2.366904,0.176983,-0.961630,-3.533310,-1.806387,1.548603,0.023210,1.449532,1.632625,-0.260559
2405,22204,2.979352,-2.530650,-3.757870,0.121798,-0.073822,-3.480526,-2.563329,1.979497,1.105844,2.987213,0.577437,-2.662130
2405,22205,2.631998,-2.818860,-3.537299,2.937758,-0.760722,0.297939,-3.710256,3.397488,1.366704,3.390110,0.021950,0.737533
2405,22206,2.032767,-1.919351,-2.074095,0.624923,-1.475445,-1.845257,-3.092056,2.690094,0.197652,0.951413,0.926909,-4.255606
2405,22207,2.921909,-1.904865,-1.733909,1.358849,-0.640891,-6.400655,-1.320012,2.989080,-0.157015,2.720748,2.177625,-0.070590
2405,22208,1.927140,-0.906474,-2.497065,-1.052328,-1.966506,-0.122136,-2.909991,4.068580,0.114597,2.303257,1.596352,-2.348820
2406,22209,4.030503,-1.471563,-2.553427,1.314456,-0.767458,-0.425728,-1.794207,1.073602,0.120300,2.012042,0.601623,0.715124
2406,22210,3.916212,-2.058325,-3.545060,1.092174,-1.409281,-3.061349,-3.141772,1.290894,-0.411775,2.420642,2.124243,-1.614340
2406,22211,0.360125,-2.238310,-3.391872,2.414781,-1.084708,-4.325529,-1.125262,1.718480,0.549630,3.124863,0.461347,-0.514228
2406,22212,0.784916,-1.638098,-1.562902,1.299756,-0.275663,-4.106589,-2.045555,2.632832,0.223331,3.277966,0.961486,-2.415342
2406,22213,3.077244,-2.111606,-3.069612,-2.753773,1.051211,-2.825390,-1.626030,2.781196,0.658676,3.030977,1.360404,-0.554044
2406,22214,3.143594,-1.046156,-1.955486,0.414368,-0.914610,-4.491372,-1.641759,0.894782,0.479653,3.266097,1.884073,-1.334754
2406,22215,1.798788,-1.648157,-0.149416,2.284504,-1.812309,-0.923056,-1.783739,2.459870,0.409422,3.284037,1.072964,1.398514
2407,22216,118.491216,-1.226810,-3.803023,-297.896980,-2.904638,-1521.556375,-2.049125,239.973164,-87.528704,3.573022,1.522881,-0.917562
2407,22217,83.195301,0.517842,-4.115518,636.830396,-2.775683,-865.212592,-0.575823,187.131173,29.499426,4.227327,0.991541,-0.680600
2407,22218,241.270819,0.192311,-4.248262,-411.383017,-2.317762,-368.633513,-1.739285,94.420097,116.522372,3.993900,0.594324,-0.495391
2407,22219,225.593055,1.645189,-4.142341,26.069377,-4.019846,-461.085496,-2.929849,383.976503,345.358098,5.844263,0.099606,-0.236413
2407,22220,230.889252,-0.718746,-3.426152,358.434164,-3.965114,-279.622942,-2.133583,316.644598,58.980150,5.002673,1.606521,1.722886
2407,22221,223.472449,-0.490255,-2.410332,-69.032018,-3.104882,124.470916,-2.685377,222.734836,189.019117,3.871974,1.092161,-0.476674
2407,22222,254.675691,0.565655,-3.330007,-116.461393,-3.809215,-189.357370,-0.933970,357.499941,258.833343,4.940079,1.286163,1.493263
2408,22223,168.138560,0.359460,-3.787676,345.776747,-2.112510,-435.504378,-0.345123,523.380144,126.610100,3.803552,0.395503,0.835663
2408,22224,296.225220,0.546252,-2.608946,10.021894,-3.940147,-505.289438,-1.669279,475.959194,11.631175,4.977771,0.995632,-0.107548
2408,22225,113.671149,-0.135483,-2.239663,249.953612,-3.069567,-746.445256,-3.798346,2.940094,95.839861,4.252000,0.905435,2.743206
2408,22226,152.444390,0.901215,-3.078833,-280.442313,-5.059022,15.846933,-4.670633,179.204201,279.027875,4.815458,0.733706,0.549482
2408,22227,373.617692,-0.417669,-3.196802,410.364343,-3.610074,-649.401953,-2.225992,236.795264,-181.999544,3.932799,1.344584,-0.248393
2408,22228,235.130917,0.019237,-4.587384,120.250328,-2.293719,-690.524977,-2.823215,41.589960,-53.935868,4.930608,0.598532,-0.230026
2408,22229,235.790616,1.135869,-4.078590,-163.348699,-2.920492,-308.602818,-1.811884,232.867059,-150.525394,4.173073,-0.161165,-0.487080
2408,22230,217.023635,0.067466,-2.839903,156.100697,-2.059287,-756.767260,-2.586581,214.053264,115.427118,4.422870,0.656370,-0.691538
2408,22231,75.788097,0.798485,-3.292253,5.549885,-4.328387,106.289942,-2.332153,153.657979,-46.768566,4.136391,0.295199,0.277158
2408,22232,3.766661,-0.162122,-3.630120,398.506734,-1.538049,-998.597779,-3.280846,239.024012,38.571914,2.347241,0.032823,1.248444
2409,22233,2.526243,-2.174129,-2.346571,1.571570,-0.837704,-4.752215,-0.999574,1.227238,0.686399,2.870458,1.527391,0.632243
2409,22234,2.400676,-1.928018,-2.714915,0.295106,-1.474558,-2.074410,-1.553329,2.351448,0.081939,2.715465,0.629829,0.293451
2409,22235,3.315699,-2.671259,-1.216226,0.911938,-1.496340,-2.337019,-3.421820,2.844945,0.565941,2.234142,2.509691,-1.400577
2409,22236,1.381065,-1.716478,-2.603342,4.034842,-0.544817,1.286490,-2.529069,2.664029,0.472542,3.323899,-0.164483,-0.143509
2409,22237,3.371357,-1.161958,-1.824831,3.609808,-1.912478,-4.698389,-3.413260,2.574761,0.735111,3.213967,0.885394,-1.925343
2409,22238,2.903763,-2.478327,-2.608455,-0.409621,1.144776,-1.307225,-1.954672,2.251234,0.760151,4.169047,1.259762,-2.835994
2409,22239,4.493066,-1.450192,-3.116043,0.939339,-1.022325,-2.297998,-0.498305,1.978972,0.282867,2.443729,0.101077,-1.520397
2410,22240,80.538300,0.156902,-4.097028,-184.181777,-3.033141,-624.359573,-4.165744,155.303883,192.451155,4.457785,1.067333,-0.142060
2410,22241,209.571984,-0.294130,-3.752776,-98.930355,-4.269847,-1982.249974,-2.597698,218.319812,-76.317580,4.890783,1.176837,-0.402956
2410,22242,143.442455,-0.853830,-2.995224,450.646562,-3.815269,-827.240026,-2.784776,253.085884,-25.043894,3.542532,0.061587,-0.395311
2410,22243,224.245498,1.097639,-1.359667,-4.073320,-4.535330,-1209.995700,-2.764891,157.531860,-95.046562,4.823272,1.175095,0.164496
2410,22244,100.457126,0.529195,-3.069580,-155.212844,-2.722424,-657.133819,-1.546963,137.703286,18.689658,3.569086,0.896202,1.033068
2410,22245,122.535348,-0.026236,-3.125848,165.664549,-2.300227,-262.195581,-3.228003,249.688772,227.582561,3.352385,1.298712,-1.587930
2410,22246,119.950286,-0.075199,-3.406735,352.294254,-3.717471,-963.830028,-1.876722,347.743218,110.628112,3.496654,0.702193,-0.004623
2410,22247,50.284112,-1.179036,-2.342657,59.391245,-1.855016,-591.897124,-3.392875,241.302784,83.749209,4.183372,1.005652,0.623548
2410,22248,86.861353,-0.563620,-0.831295,201.028973,-2.261772,-565.822299,-2.285404,393.856815,247.355304,4.092370,0.179205,-0.099405
2410,22249,135.949075,0.282436,-3.026099,-372.271640,-3.787903,-1202.634269,-3.613554,61.558439,77.587993,4.688425,0.699736,-1.732119
2411,22250,180.018226,1.018972,-3.616093,158.250161,-3.444742,-78.558576,-2.187907,224.642764,-102.997173,4.356004,1.645829,-0.380942
2411,22251,224.157494,-0.306667,-2.632119,-238.071789,-3.902317,-329.815222,-2.153532,291.839231,-14.971208,3.032346,0.688446,-1.604448
2411,22252,165.610544,-0.477634,-3.435705,328.893660,-3.005893,-1241.125419,-2.898641,234.193589,103.038643,4.311261,0.541015,1.122423
2411,22253,214.567828,0.879506,-3.207698,-95.492860,-1.941556,-863.477681,-2.492007,174.182577,-91.124714,4.097246,0.306483,-1.650681
2411,22254,259.697029,-1.071240,-3.398975,-210.402717,-4.584252,-1147.293258,-3.369033,233.656130,-135.490025,3.811408,1.385070,0.821355
2411,22255,111.544270,-2.006544,-1.526139,670.043571,-3.476981,-712.000843,-0.346838,147.268490,101.190673,4.500941,2.083401,0.819587
2411,22256,23.401394,-1.617079,-2.656389,12.940900,-3.658138,-578.451638,-4.826358,298.699781,20.643637,4.845261,0.386845,0.963547
2411,22257,185.613568,-0.069574,-3.465689,268.848214,-4.524759,-417.701403,-2.701204,315.430599,64.951122,2.749754,-0.558588,-1.745597
2411,22258,83.465985,-0.734805,-2.982872,93.057949,-2.477124,-138.183856,-2.321119,235.443903,41.843709,3.608726,-0.045340,-0.992518
2411,22259,180.659832,1.213300,-2.689222,4.629996,-2.882829,-922.114275,-0.229184,229.722586,180.394433,3.394796,0.317787,-1.687227
2412,22260,2.699168,-1.311827,-0.770465,0.776895,0.188870,-1.108868,-3.422720,2.026113,0.858551,2.719807,2.221137,-0.453907
2412,22261,4.274443,-2.553514,-2.327647,-1.960343,-0.551161,-1.962638,-1.327486,3.982299,0.643448,2.687220,1.140590,-1.943136
2412,22262,2.287522,-2.473344,-2.211263,-1.489275,-0.322046,-4.689298,-2.532290,1.296004,0.219049,3.315378,0.859016,-0.152463
2412,22263,2.678620,-1.037072,-2.531848,0.279409,0.620286,-1.082765,-2.081963,1.376355,-0.459499,3.134819,1.191600,-1.179381
2412,22264,3.628129,-1.473508,-3.349559,5.485850,-0.278641,-0.480693,0.693490,2.672597,0.352988,2.435966,-0.069234,-0.065808
2412,22265,1.126656,-2.269829,-2.202046,1.278032,-0.739483,-6.190960,-1.837842,1.525010,0.168071,2.452189,1.266054,-1.592660
2412,22266,2.186364,-2.284090,-2.345566,-0.386994,-0.943820,-3.614170,0.174710,1.828353,1.432504,2.520795,1.084513,-0.224556
2412,22267,4.865146,-1.743080,-2.628183,-1.244212,-0.967684,-2.251206,-2.892917,3.598198,-0.223328,3.517074,0.830387,-0.656022
2412,22268,1.482272,-1.983134,-1.890322,1.163462,-1.739468,-2.801754,-1.677700,2.311602,0.619181,2.248258,1.510899,-2.240352
2412,22269,3.857073,-3.129820,-0.993713,0.582553,0.947517,-1.808722,-5.395830,1.341466,0.578148,3.519860,1.341708,-0.127204
2413,22270,2.338001,-2.095348,-1.988087,-1.966216,-2.144634,0.578866,-1.790958,1.633144,-0.003390,2.075758,1.705859,-1.919361
2413,22271,2.677718,-0.896661,-3.540735,-1.316585,-0.803323,-1.682148,-1.852921,2.842916,0.204217,2.316567,1.198930,-0.975260
2413,22272,2.706836,-1.644629,-3.006678,2.138134,-0.122396,-5.383910,-3.019809,2.627698,0.813816,3.968568,1.023033,-1.648349
2413,22273,1.244706,-2.317105,-2.874837,0.664226,-1.242876,-2.238330,-2.888445,2.106697,1.000630,4.750372,1.950403,-0.399782
2413,22274,1.700049,-2.683071,-2.636758,-0.249124,-1.969614,-3.777242,-1.915477,2.284305,0.288005,4.222709,0.464948,-1.690809
2413,22275,2.161315,-2.029183,-3.738147,-2.231145,-1.100150,-6.039913,-0.283680,0.777891,-0.347247,2.526178,0.001927,-2.879297
2413,22276,2.257788,-1.122298,-3.805889,0.317440,-0.358221,-3.006326,-0.899001,1.152442,1.209675,4.064000,1.757045,-1.156071
2413,22277,3.659833,-1.558897,-1.600520,1.833324,-1.745527,-5.785715,0.316568,2.716604,0.505091,3.252776,0.765010,-1.048463
2413,22278,2.912307,-1.310948,-2.858833,2.303984,-1.320545,-3.048346,-0.872272,2.407781,0.133995,3.248256,2.358603,-0.936113
2413,22279,3.044967,-0.981565,-1.005529,-1.135915,-1.167536,0.972612,-0.690496,1.778865,0.801981,2.108601,1.196080,-2.576299
2414,22280,256.072932,-0.177026,-2.626545,22.506070,-3.098321,-8.140181,-2.554331,346.070255,-109.666976,4.474762,0.749276,-0.648353
2414,22281,282.979579,-0.478072,-2.340266,-61.990656,-3.794705,-86.952506,-4.052442,182.932969,54.797680,3.921750,0.849323,0.393212
2414,22282,122.599418,-0.146921,-4.020449,-185.045619,-3.840846,-282.091291,-2.087459,386.941242,83.543692,3.821668,0.781586,-0.095454
2414,22283,236.039501,-0.661650,-2.020937,87.275951,-5.428596,-26.575710,-2.093609,237.587634,50.575075,4.512360,0.775388,-1.620425
2414,22284,172.774700,-0.293298,-2.647498,97.458036,-4.335993,-681.212460,-0.936882,188.666966,169.813882,4.468100,0.479036,0.878326
2414,22285,182.139397,0.088620,-3.103506,247.754213,-2.691348,-1178.810755,-2.599978,204.302964,-50.499024,3.367069,0.475285,1.333747
2414,22286,124.519029,-1.345631,-2.342068,-615.284405,-4.128727,-442.921312,-1.658756,339.836292,-12.887013,4.249265,0.331326,-0.126477
2414,22287,196.708834,0.313675,-0.928653,-252.539021,-3.856500,-935.378771,-2.198422,394.949826,77.785519,3.645471,1.061855,1.101159
2414,22288,80.361185,-0.623877,-3.382214,94.774710,-3.448694,-788.450519,-0.925127,204.278929,212.107185,3.405322,1.601338,0.366222
2414,22289,173.977105,0.251742,-2.672047,-15.193143,-2.893315,-416.616589,-4.894935,238.518013,-139.269653,5.789789,1.102926,-0.159278
2415,22290,3.667318,-0.993163,-2.503807,-1.766256,-1.447002,0.390678,-2.225507,2.256790,0.375917,3.090145,1.294270,0.044507
2415,22291,2.275480,-3.173875,-3.046965,-3.961832,-0.559050,-0.723430,-2.684240,2.110320,0.473854,2.550503,1.505749,-1.809935
2415,22292,0.722393,-2.479737,-2.007177,-1.644409,-2.058231,-2.592265,-2.926311,2.690851,0.922732,2.910909,0.999438,-0.563834
2415,22293,1.901753,-0.305693,-2.057358,5.325169,-0.818008,-0.139310,-2.812895,1.665910,1.343633,3.123238,1.713961,-3.109045
2415,22294,2.636742,-1.158029,-2.007320,-0.658004,-0.279580,-1.401210,-0.848631,2.329984,1.191492,3.373116,0.955400,0.197418
2415,22295,1.981796,-1.490081,-4.131515,0.167869,-0.823175,2.209008,-2.518516,1.357999,0.578141,3.220125,0.767033,-1.279716
2415,22296,1.854944,-1.448423,-2.222236,-1.908561,-1.317804,-2.157529,-2.013558,0.767879,0.821208,2.063744,1.280075,0.782549
2415,22297,2.448724,-1.958719,-3.154841,-2.510912,-0.251857,-6.287516,-1.314695,1.669225,0.756379,2.808540,1.185839,-1.339844
2415,22298,1.626402,-1.435668,-1.922717,0.708236,-1.122487,-6.324744,-1.959175,2.111999,0.588755,3.171519,1.014746,-2.093892
2415,22299,2.200357,-2.905210,-1.845951,-1.728034,-0.406820,-2.466717,-2.739963,2.855443,0.277557,2.733849,0.496271,-2.578399
2416,22300,136.590955,-0.401624,-2.062725,54.447334,-3.319469,44.347031,-2.317397,157.173143,117.770036,4.485801,0.344572,1.299260
2416,22301,248.805318,-0.613809,-3.591182,-30.077814,-2.506618,-378.018478,-3.318933,296.981475,208.080710,5.189937,1.508287,-0.698452
2416,22302,172.330793,0.271982,-1.938366,-113.674463,-4.094886,-748.072131,-0.941496,231.294192,15.062181,3.876140,0.837738,0.780388
2416,22303,104.934980,-0.016507,-1.978156,14.795155,-4.143698,-477.117657,-0.973822,268.287683,107.034687,4.047113,0.519723,-1.157387
2416,22304,139.265923,-0.157693,-2.885452,361.415058,-4.331516,-580.766852,-3.304160,272.359727,89.900846,3.558124,-0.542428,-0.907987
2416,22305,160.961327,0.217972,-4.157193,180.967685,-2.714712,-564.296227,-3.341606,317.942805,106.950915,3.415651,0.457829,-0.122572
2416,22306,222.386483,-0.928411,-5.613103,167.168577,-3.009056,-1268.379975,-3.827073,101.406278,41.233477,3.387435,1.423077,-0.547880
2416,22307,179.384183,-0.445476,-3.182653,338.669472,-2.870401,-1604.371388,-1.144583,314.890357,-122.384845,3.620003,1.565801,1.333226
2416,22308,193.302805,-0.707620,-1.771944,127.834873,-1.621958,-366.864531,-2.878595,355.780260,136.434295,4.191031,1.409781,-0.035737
2416,22309,168.698318,0.151601,-1.200934,203.094661,-2.857795,-1018.798656,-2.073858,319.417917,-29.741206,3.940764,0.745653,2.182410
2417,22310,50.762557,-0.734620,-3.161679,124.085743,-4.413267,-741.405875,-2.077313,137.492929,82.334875,4.444088,0.994197,-0.513930
2417,22311,240.957128,0.468954,-2.042572,475.431312,-3.171551,-827.832963,-2.665397,177.926522,-19.414765,4.516039,0.879738,-1.049155
2417,22312,124.298889,-1.491707,-4.265180,785.788686,-3.407610,-1064.162095,-1.621310,275.819370,-27.998475,4.156910,1.165685,-2.332085
2417,22313,211.369636,-0.243879,-2.961589,307.268702,-2.962410,-111.749563,-2.123857,386.002003,435.548105,6.149214,0.516166,-0.367189
2417,22314,161.914544,0.552287,-3.731804,-27.124041,-5.172699,-180.125043,-2.356023,127.265140,200.524148,4.174632,0.981879,1.023733
2417,22315,72.884290,1.338506,-3.158541,327.783321,-3.057144,-847.333106,-3.683879,421.051374,93.748425,4.038193,1.481146,-0.100796
2417,22316,324.352370,-0.286074,-1.962191,428.824778,-4.350806,72.649811,-2.435733,272.337528,-12.692466,4.249993,0.742386,-0.297050
2417,22317,228.257665,0.193672,-1.895580,-369.768296,-1.715822,118.649305,-4.053232,343.617635,-7.369822,4.026443,1.136394,0.080461
2417,22318,314.135910,0.003273,-2.534374,-120.610067,-3.001402,-705.159968,-2.795707,351.308394,101.957870,3.991399,1.023783,0.443958
2417,22319,284.663108,-0.435452,-3.699559,206.277184,-4.709302,-1074.756538,-2.100705,300.173572,-37.687372,4.709775,0.922541,-0.327386
