query_id,doc_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11
3201,29525,170.106050,-0.595782,-3.501585,84.710181,-2.647714,-138.113834,-3.748871,145.202799,94.796890,3.541989,0.879230,-1.230606
3201,29526,189.351096,-1.389559,-2.078358,555.406868,-5.162370,-614.710773,-2.955880,173.504286,178.983764,4.434785,1.502849,1.096405
3202,29527,2.442437,-2.263492,-3.585344,-0.663309,0.312740,-2.578108,-2.073063,2.714764,-0.118025,2.599955,1.593023,-0.561241
3202,29528,1.333591,-2.095513,-1.166362,-1.835139,-1.640659,-1.400995,-1.876573,2.011864,-0.908512,3.564311,1.107915,-2.065789
3202,29529,4.217652,-1.939692,-1.787907,1.398816,-1.251403,-3.270425,-1.409550,2.290663,0.232139,3.086228,0.721104,1.383465
3202,29530,2.645982,-2.018946,-3.330846,-3.232644,-0.674989,-3.491215,-2.236746,1.555348,-0.028371,3.052160,0.919720,0.573025
3202,29531,1.363114,-1.969119,0.307456,1.702424,-0.742917,-5.535698,-2.538787,2.737351,0.835852,2.157073,0.354799,-1.663504
3202,29532,0.778011,-2.654805,-1.100738,-1.534530,-1.730102,-3.339555,-1.244000,1.682613,1.148317,2.463596,1.952003,-1.799827
3202,29533,1.553074,-0.842859,-1.664780,1.755167,-0.344038,-2.106613,-4.644947,0.811106,0.832730,3.443623,0.876272,1.419106
3202,29534,2.488222,-0.764011,-1.869500,3.621147,-2.156090,-4.232468,-2.611414,3.021199,-0.299733,2.255236,1.405831,1.516784
3202,29535,3.838894,-2.397459,-3.287861,0.840587,-2.229215,-1.813793,-2.237809,1.319582,1.394451,2.371390,1.776789,-1.917471
3202,29536,3.708253,-1.203619,-2.675059,-3.036717,-0.501327,-3.324267,-0.960871,1.846061,-0.221617,2.307306,0.676032,-1.939289
3203,29537,2.381295,-2.315182,-2.220222,1.781056,-0.979106,-1.939358,-2.524157,1.959138,0.327580,3.042314,0.706284,0.061621
3203,29538,2.111348,-2.808902,-3.498070,3.684602,-0.207119,-4.378835,0.199460,2.767159,1.189580,2.754277,0.430466,-0.079779
3203,29539,1.129991,-0.702089,-4.268302,2.003866,-0.777466,-3.677342,-3.792727,1.541403,0.196538,2.114229,-0.274488,-1.536919
3203,29540,2.267311,-2.777570,-2.267109,2.862981,-0.466848,-1.063774,-2.449656,1.272617,0.691200,2.793493,0.391694,-2.053201
3203,29541,2.931899,-2.730245,-2.189189,-1.017512,0.164848,-2.553837,-4.199642,2.739068,-0.424686,2.545196,1.241806,1.439030
3203,29542,2.834812,-1.116263,-2.264365,1.151830,0.244532,-3.308578,-1.312785,2.140782,0.945706,3.868849,1.498351,-1.908030
3203,29543,2.480488,-1.516375,-3.032361,1.080272,-1.694497,-2.023387,-4.602200,1.851132,-0.087543,3.159002,1.082968,-3.365104
3203,29544,1.102577,-2.180010,-2.341947,0.380622,0.023839,-3.091962,-0.748135,2.029952,0.439688,2.421630,1.788109,-0.888930
3203,29545,3.145413,-2.449432,-2.600922,2.097913,0.001741,-5.818044,-0.480002,0.953300,0.354236,3.350198,1.085207,-3.220672
3203,29546,3.527855,-1.999889,-0.587727,2.330250,0.947356,-1.314855,-2.454854,3.407629,-0.474720,2.917758,0.958160,-1.538426
3204,29547,1.375539,-1.555491,-2.770075,1.242735,0.799171,-1.773764,-1.890215,2.738170,-0.526813,3.458948,1.098751,-1.589716
3204,29548,0.374934,-0.993001,-1.315950,-0.827144,-1.006679,-4.946896,-2.003008,2.858955,0.258724,3.442170,1.479430,-2.146964
3204,29549,1.883084,-2.223034,-1.223146,0.044669,0.363031,-3.459924,-1.553849,2.321357,0.045498,3.774797,0.893234,-1.950180
3204,29550,1.711941,-2.509826,-3.390929,0.330770,-0.244168,-5.715129,-1.588204,0.636620,0.053725,2.227399,1.598513,-2.068125
3204,29551,3.415796,-2.381802,-2.502496,1.320570,-0.143935,-1.502907,-0.876074,-0.177249,0.678713,2.836104,0.756203,-1.959327
3204,29552,3.848632,-1.547963,-2.065018,3.176925,-1.100295,-2.478009,-4.664156,2.643920,0.602786,2.118370,-0.504922,-0.467682
3204,29553,2.514119,-0.602202,-1.499527,-1.469386,0.439114,-1.835225,-1.101025,2.923127,0.825207,3.309544,-0.293409,-0.742943
3204,29554,3.160544,-1.445096,-1.606977,0.254040,-0.871274,0.128817,-2.239515,1.713176,0.367907,2.940171,1.153299,-0.696695
3204,29555,1.968554,-3.206443,-1.435417,-0.911851,-0.071119,2.629517,-0.590124,3.367977,1.571139,3.384335,1.605695,0.312781
3204,29556,2.274701,-1.672648,-2.448554,0.370318,1.048185,-0.708764,-3.191602,3.515157,0.591604,2.689402,1.430976,2.008000
3205,29557,113.964160,-0.908765,-2.639838,312.125654,-4.214878,-186.145350,-2.471748,219.817290,-96.902977,4.482758,0.032361,0.013043
3205,29558,199.088466,-0.507081,-2.557875,298.294649,-2.507137,-61.874887,-2.379356,374.755393,64.812561,4.016671,1.438267,-0.885990
3205,29559,126.163553,-0.417569,-3.308342,3.765738,-2.667369,-953.535217,0.021226,291.256062,62.646985,4.635047,-0.175416,1.692545
3205,29560,241.505149,0.586175,-3.405901,774.465967,-4.282091,-617.138038,-2.470547,124.072131,4.758236,4.803405,1.368178,-1.174610
3205,29561,246.428030,-0.394339,-0.752859,-338.234649,-3.176867,-480.896541,-2.621845,207.412495,162.523189,4.062389,0.612956,0.672108
3205,29562,207.634286,-0.261995,-1.817399,139.782679,-3.504116,-1443.417238,-3.263913,119.420894,-6.330877,4.283772,0.242209,-1.509396
3205,29563,191.101136,0.839234,-2.141182,-350.590042,-2.464835,-871.622110,-1.289705,334.873552,25.552979,4.613897,0.619071,-1.656855
3205,29564,148.311427,-0.908640,-3.244493,358.199164,-3.246039,-983.647577,-1.989622,248.055476,55.709022,3.941754,1.178563,0.719300
3205,29565,171.197810,0.096082,-2.125084,-192.066569,-3.612149,-673.262391,-2.753019,148.443760,-66.315043,3.704244,0.599288,-1.876611
3205,29566,243.590455,-1.882261,-1.724673,232.382664,-3.653761,-602.518045,-3.519435,341.337776,84.574728,3.762646,0.242565,1.429782
3206,29567,0.531338,-1.685784,-2.768106,-2.805192,-1.731752,-2.456384,-1.215569,2.434546,0.028269,2.739720,0.561806,-2.428457
3206,29568,0.959964,-2.830695,-3.546852,-1.037292,-0.665147,-5.223052,-1.864573,2.585689,0.877605,3.569380,1.530354,-2.691644
3206,29569,2.922275,-0.409689,-3.627850,-0.420210,-0.396107,-1.605712,-2.971615,2.129309,0.118047,3.353984,0.439191,-1.629451
3206,29570,3.637439,-1.307679,-1.293020,0.093638,-0.143154,-1.812479,-2.412695,2.262332,-0.069463,2.140285,1.018649,-2.697108
3206,29571,0.796428,-2.154872,-1.506550,1.887170,-0.659635,-4.651901,-3.430905,2.104019,-0.468492,3.153218,1.315008,-1.677731
3206,29572,2.279011,-2.144040,-2.157437,-0.432119,-1.515788,-0.840728,0.269254,1.960753,0.056190,1.672555,1.136011,-0.339510
3206,29573,4.014097,-0.393245,-1.537349,2.432092,-1.333509,-1.440028,-3.175231,4.321320,0.251236,3.292427,1.573999,-1.297845
3206,29574,4.210148,-1.733946,-2.362130,4.382653,-0.008267,-2.967305,-2.195881,0.854074,-0.066791,2.340651,0.581547,-0.377349
3206,29575,2.470858,-2.426302,-2.442458,1.484032,-0.755934,-1.924031,-2.184205,3.280466,-0.216157,2.095601,-0.414514,-2.590512
3206,29576,2.496309,-1.093409,-0.567672,-0.742984,-0.678657,-2.818603,-3.816975,1.603570,0.224383,3.131256,1.596475,-2.906001
3207,29577,1.567039,-1.294370,-1.042724,-0.759620,0.350515,-2.693854,-1.581052,2.996997,0.615025,1.773681,0.444541,-1.897465
3207,29578,1.342445,-2.274781,-3.189711,-1.093847,-0.514998,-2.608860,-4.027765,1.358000,0.245405,2.552590,0.841213,-0.908377
3207,29579,1.958904,-1.948131,-2.093293,2.299869,-1.498424,-2.996444,-1.773865,1.008154,0.632358,3.162359,0.370229,0.623471
3207,29580,4.369903,-2.071178,-3.546882,2.619875,-1.009056,-5.157903,-4.458786,2.425634,-0.145971,3.068876,1.004742,-1.333680
3207,29581,2.957671,-1.607022,-2.508358,-1.380149,-0.115484,0.554290,-1.693389,1.902240,0.393183,3.600851,1.830634,-1.007140
3207,29582,3.356671,-1.580519,-1.784598,-0.935063,0.019586,-2.058672,-2.100352,2.182524,0.599833,3.572877,0.372431,-2.191481
3207,29583,2.805284,-2.726495,-2.515509,1.653459,0.195504,-7.159049,-2.402224,2.623158,0.980361,1.754896,1.602359,-0.442257
3207,29584,3.152822,-1.789832,-0.441236,1.163988,-0.283095,-1.256692,-1.133493,3.426161,0.970939,2.277424,1.154260,-1.084095
3207,29585,2.061103,-1.383015,-4.677208,-0.282998,-2.128295,-4.030616,-1.504252,1.174758,0.927415,1.768325,1.863347,-2.228547
3207,29586,1.693695,-1.797432,-1.562691,0.069079,-0.042458,-1.006004,-2.255079,1.325143,1.047119,3.869597,1.325154,-1.455363
3208,29587,2.216189,-0.965965,0.420974,-0.064528,-1.342414,-0.150970,0.200270,2.407566,0.269596,2.624132,1.779655,0.177313
3208,29588,3.919885,-1.782101,-3.019718,1.104652,-0.693454,-3.441600,-1.899136,2.627747,1.060069,3.900236,0.681632,-1.597840
3208,29589,1.625161,-0.895868,-1.394739,-2.982708,-0.517590,-3.324475,-3.800839,1.296003,-0.221431,3.356217,-0.479233,-0.873504
3208,29590,3.565465,-1.797543,-2.360851,-1.050643,-0.224362,-2.970070,-2.191704,0.941478,0.785172,2.192035,1.137570,-2.094388
3208,29591,2.441210,-0.951729,-3.484590,1.354266,-0.317286,-6.196148,-3.690635,3.154896,0.520511,3.554637,1.482685,-1.618365
3208,29592,2.257527,-1.844425,-3.732585,-1.885159,-1.912923,-1.738446,-2.633734,2.376053,0.606645,3.292735,0.841437,-0.476935
3208,29593,3.692542,-3.022888,-2.577340,3.560091,-0.517216,-1.988506,0.857850,2.337832,0.922481,3.179714,0.494680,1.293579
3208,29594,2.832251,-2.406387,-3.761279,1.326708,-1.646405,-3.109290,-2.887725,1.226849,0.132026,2.813884,1.443027,-0.470882
3208,29595,3.491315,-1.250286,-3.319949,2.025403,-1.443403,-1.505268,-1.787034,1.859868,0.769536,1.853847,1.977778,-0.222015
3208,29596,1.935702,-1.486028,-3.616452,-0.693071,-0.317462,-5.752077,-1.044702,0.638991,0.276549,2.541456,1.540176,-1.404388
3209,29597,206.502704,0.169414,-4.695350,98.228773,-3.211944,-135.267517,-3.995484,171.866551,190.948886,5.401110,1.721819,-1.722265
3209,29598,205.908812,0.124107,-1.686457,-89.667950,-3.059530,-517.067332,-3.223237,183.983005,45.248923,4.124948,0.040256,-0.147562
3209,29599,184.102603,0.188735,-1.828082,-19.699354,-3.037153,-1103.141585,-0.598288,329.884292,-36.791539,4.576076,1.715305,1.840464
3209,29600,140.932104,0.371118,-1.215873,-233.737056,-3.009528,64.748361,-3.574256,307.868566,-2.952094,4.636827,-0.418608,-2.341455
3209,29601,243.440568,-0.035263,-2.551888,56.631938,-2.457608,210.718153,-1.834755,10.268039,-129.724931,4.273508,0.689551,-1.481563
3209,29602,175.385367,-2.015075,-2.741026,418.626045,-1.566252,-417.498242,-0.774191,185.303309,-7.922408,5.326142,2.041861,1.281295
3209,29603,151.864036,-0.164464,-1.712617,240.624246,-3.990614,-497.252091,-1.714528,101.937671,-81.453772,5.013124,1.136425,-0.912892
3209,29604,263.943295,0.146254,-2.574253,-68.742942,-3.077173,-680.154459,-3.384993,324.731105,50.650281,4.906386,0.259123,0.011168
3209,29605,284.201237,0.101206,-3.295452,177.575201,-3.660665,-524.452842,-3.732350,295.899599,52.921700,4.592480,1.313196,-1.962368
3209,29606,375.170961,0.556935,-3.163312,284.745166,-3.211294,-1306.380916,-3.179475,201.164234,24.779309,4.764274,0.586407,0.322193
3210,29607,2.716288,-1.793488,-2.940543,1.160624,-1.827823,-3.815825,-2.287192,2.147418,-0.028969,3.178544,0.064101,0.835900
3210,29608,1.891192,-2.824009,-3.116385,4.036727,-1.214382,-2.082502,-2.589905,2.043884,0.056620,3.683613,1.555883,-1.238690
3210,29609,3.570549,-2.500967,-1.999592,1.907375,-1.066640,-2.768729,-1.743497,3.108468,1.280842,2.426576,0.655404,-1.980461
3210,29610,3.649270,-1.747324,-0.761976,3.890786,-0.028782,-4.102826,-1.600911,2.321674,0.102837,3.116126,0.527535,-1.344480
3210,29611,2.378066,-0.859793,-2.067258,3.405937,-1.366634,-3.080240,-4.574260,1.653089,-0.710334,2.336825,1.119813,-0.960865
3210,29612,4.233661,-1.427813,-2.080171,-0.331304,-1.478503,-3.652375,-0.736070,2.278840,-0.093911,3.040759,1.225252,-1.315001
3210,29613,2.056933,-2.460563,-2.705981,2.321712,-2.330573,-3.726243,-5.120308,1.993512,0.352889,2.292682,0.976354,-2.233739
3210,29614,2.629642,-2.247572,-1.938745,-1.258597,-0.536946,-4.413248,-2.117691,2.334111,0.437889,3.548716,1.084285,-1.684360
3210,29615,2.700257,-1.399520,-1.864853,-1.021762,-2.711129,-1.736016,-5.250780,2.000095,-0.510710,2.932635,1.487220,-0.917291
3210,29616,2.347437,-1.363433,-0.466967,1.760399,-0.468656,-2.329656,-2.207324,2.061002,0.608412,2.226116,0.756808,-1.405818
3211,29617,4.213816,-1.479662,-1.911778,1.837015,-0.444374,-4.282468,-2.280586,2.024547,1.027862,3.150705,0.728768,-1.971950
3211,29618,1.780964,-1.741704,-2.381358,-0.588781,-0.269251,0.412603,-4.336705,1.404534,0.831206,2.576100,0.259451,0.398625
3211,29619,1.716810,-1.582710,-1.618948,1.482212,-1.202169,-5.326678,-3.147208,2.311972,0.428972,2.817144,0.903058,-1.610922
3211,29620,1.841790,-1.855386,-2.373195,1.424097,-0.697257,-0.743052,-0.406506,1.889687,0.441525,2.452638,1.467327,1.308036
3211,29621,2.101091,-1.634773,-3.661681,0.114029,-0.964313,-4.811521,-3.460515,1.575537,0.078071,2.125910,1.847287,-2.230578
3211,29622,1.583306,-3.315295,-3.430473,0.818665,-0.828077,-2.956198,-5.049996,1.785817,0.313514,3.107726,1.166256,0.265802
3211,29623,1.061250,-1.027486,-0.486380,0.790042,-0.362860,0.104974,-2.345952,1.287238,0.276322,3.136934,0.572948,-1.262183
3212,29624,168.084336,1.319900,-3.941515,449.896185,-3.647560,-1108.894332,-2.766250,172.829441,159.125740,4.659560,1.569854,1.816973
3212,29625,224.899984,0.075095,-1.362335,299.400590,-3.960806,-639.109615,-1.938967,219.191764,151.401538,4.580943,1.146479,-0.916191
3212,29626,108.661326,-0.223396,-2.040872,293.093432,-3.616572,-571.625048,-2.089966,344.254086,181.347890,4.041892,1.125782,-1.765497
3212,29627,285.945487,0.653734,-2.293867,340.123138,-2.962371,-662.899851,-1.530594,236.995903,68.339363,3.701483,1.092554,0.983563
3212,29628,214.252109,0.209224,-0.845694,62.202567,-3.401481,-568.037132,-2.606532,96.340866,17.739939,3.372710,1.367656,-0.642664
3212,29629,193.464797,0.472630,-3.442730,-87.379006,-2.699739,-622.745050,-2.721579,282.301913,-84.582781,4.681281,0.891350,-0.042724
3212,29630,314.174550,0.483275,-1.951145,-125.755062,-3.760181,23.100231,-1.375131,255.827222,171.385270,3.796319,0.496293,1.008825
3213,29631,2.060888,-1.815106,-0.650166,-2.078857,-1.209103,-2.145582,-2.504228,1.692533,0.554107,2.522693,1.624277,-0.299359
3213,29632,1.898367,-2.153573,-2.287032,3.789368,0.514884,-3.448843,-4.067112,2.768876,0.981774,2.906237,1.427403,-0.976222
3213,29633,1.968178,-2.889541,-2.996701,3.765174,-0.076482,-3.610913,-1.803579,2.068386,-0.159549,2.493501,0.195877,-1.922911
3213,29634,3.926392,-2.224513,-2.046279,3.285076,-1.201599,-5.063733,-2.298846,0.882877,0.505326,3.262208,-0.042269,-1.340564
3213,29635,0.882774,-1.682897,-1.478387,2.352486,-1.189096,-3.331286,-1.798878,1.927618,0.769112,2.219654,0.796636,0.451565
3213,29636,4.151628,-1.746386,-1.031347,0.767361,-0.404757,-3.763873,-3.092318,3.342107,0.969922,4.246471,1.044045,-2.300980
3213,29637,3.827788,-2.265573,-2.634066,-0.615743,-0.779017,-4.013618,-1.174162,2.315741,1.028873,2.993560,1.065977,-1.936147
3213,29638,2.116573,-2.241099,-2.894350,0.852580,-1.031193,-2.833696,-2.476420,2.128064,1.012744,1.864682,0.612639,-1.356679
3213,29639,3.220488,-2.209133,-4.180745,-0.905813,0.293889,1.041514,-3.066695,2.099806,-0.532416,2.576773,1.473598,-0.496123
3213,29640,0.224247,-2.193645,-1.875981,4.346983,-0.811472,-4.113499,-2.148920,1.361358,0.906710,3.444267,0.987960,-1.133470
3214,29641,212.454830,0.297037,-1.923102,8.970957,-3.532882,-1137.842418,-3.783280,314.190174,117.027101,4.389579,1.512479,-1.177525
3214,29642,107.700108,-0.587181,-1.330226,-226.903025,-3.753117,-796.165315,-1.603461,399.519520,270.658492,3.290667,-0.227066,2.277459
3214,29643,170.045725,0.521689,-3.413412,185.359854,-3.346350,-662.920482,-0.338987,131.467081,29.109954,4.755861,0.687421,0.779262
3214,29644,239.930128,-0.693434,-1.951644,-130.163780,-1.692365,-1251.211987,-1.575626,368.981539,14.887884,3.863768,0.980707,0.129932
3214,29645,107.727833,-0.335103,-5.159229,592.615417,-3.661149,-96.350777,-4.431629,289.241624,122.407219,5.110885,1.885262,-1.873685
3214,29646,226.502689,-0.692510,-2.824553,-21.147058,-3.777531,-138.340090,-1.705753,500.180787,222.312433,4.718730,-0.239878,-0.737399
3214,29647,170.512056,0.747110,-2.920818,197.664119,-2.708867,-315.631694,-2.492202,238.160990,-9.520478,3.660426,2.043489,0.583021
3214,29648,136.388159,0.104427,-3.580373,-378.699501,-4.376067,147.499171,-2.035155,393.916981,126.499778,3.939387,0.383601,-0.566607
3214,29649,49.200834,0.496596,-2.838522,152.066661,-3.590341,-817.099924,-1.775424,255.465630,-64.078054,3.686232,0.637229,1.428413
3214,29650,193.610539,0.286640,-3.169135,-130.431410,-3.730325,-1498.169148,-2.551091,165.823615,-95.809125,4.274698,0.878420,-0.991495
3215,29651,1.919990,-1.660424,-3.468209,2.768424,-1.116015,-3.997626,-2.441583,2.170991,-0.101793,2.019162,0.769871,-0.883598
3215,29652,2.046062,-1.407405,-1.980909,0.805618,-1.008307,-5.937917,-0.443517,1.984118,0.416573,2.672724,1.389367,-0.904072
3215,29653,2.502788,-2.086577,-2.952103,0.317833,0.095216,-5.156827,-3.023353,2.661609,0.841231,3.391853,0.115934,0.514488
3215,29654,2.026313,-2.002406,-2.609458,-0.185349,-1.082930,-2.459059,-2.100507,1.905433,0.671609,3.437278,0.173707,-1.355568
3215,29655,0.866426,-2.579121,-3.654146,0.513692,-0.791533,-2.681499,-1.329944,-0.199139,0.137460,3.572519,1.707231,-1.780250
3215,29656,2.761424,-2.030439,-3.450016,1.490348,-0.351769,0.297980,-3.315186,1.300305,1.523162,2.799798,0.340322,1.002020
3215,29657,3.410095,-1.740427,-4.162876,-0.376003,-2.822355,-2.850391,-2.546071,0.631442,-0.219095,3.159416,0.900930,0.649428
3216,29658,77.539489,0.304263,-3.860575,148.328240,-4.176905,-830.555344,-2.139316,79.834703,226.598471,3.992846,0.756816,-0.210675
3216,29659,119.959421,0.664967,-4.122861,8.333799,-3.105268,-571.104134,-1.947127,206.934465,-23.259902,3.787461,1.345884,0.106177
3216,29660,181.027226,-1.373461,-4.307551,-104.755296,-3.182727,-663.344797,-1.914992,215.395204,33.321769,3.416868,-0.599977,-0.077389
3216,29661,261.762909,0.122928,-4.630139,301.158680,-4.014067,-890.468550,-1.998369,260.348716,42.702740,5.492816,1.066332,-1.346565
3216,29662,116.079195,-1.058883,-4.838528,-108.715766,-3.247293,-368.512797,-1.609881,274.693477,23.066485,4.361694,0.915841,-1.182389
3216,29663,140.843668,0.096542,-1.796605,285.672830,-2.023060,-1275.055888,-3.268082,371.844257,180.879870,4.738836,1.512745,0.965568
3216,29664,95.403360,1.015359,-3.295271,8.238348,-3.274191,-795.843255,-2.420641,232.933227,-27.034205,4.529479,0.515023,-0.166367
3216,29665,174.154750,-0.415522,-2.924361,283.356237,-3.067700,-889.800503,-1.976750,216.386411,-98.614533,3.518897,1.459790,-0.445772
3216,29666,135.015018,1.313140,-3.570947,-64.866399,-3.369523,-590.618878,-1.584947,354.459382,-75.022745,4.614515,0.683844,-0.043211
3216,29667,86.765290,-0.201981,-2.695426,665.291293,-1.487121,-163.883846,-2.713961,190.100404,21.278605,2.928415,-0.983794,-0.758069
3217,29668,213.154565,-0.949666,-3.005362,60.204187,-3.617377,-837.224859,-0.862097,180.926440,142.141672,4.991532,0.887801,-2.429470
3217,29669,212.977854,0.493782,-3.374712,200.701399,-3.243244,-924.632838,-2.619720,263.562998,165.114901,3.548067,-0.031258,-0.484596
3217,29670,250.060760,-0.168879,-2.585136,-236.391601,-3.689781,-575.169300,-4.485529,212.608674,223.113762,4.223468,0.663373,0.498836
3217,29671,153.550872,-1.218662,-2.512914,72.776578,-2.392258,-269.447030,-2.584021,273.632262,178.118634,3.608811,1.125143,-0.496179
3217,29672,120.405592,-0.935952,-0.493360,235.383683,-3.612985,-972.709852,-2.395398,112.877560,-70.648355,4.875983,0.874844,-1.714228
3217,29673,198.062454,-0.216999,-3.548610,11.031843,-2.636863,-447.374375,-1.916289,342.314843,204.867655,3.796113,0.711207,1.372683
3217,29674,91.734024,-0.024468,-3.414923,264.300734,-4.745914,-1075.058783,-3.002916,407.428969,213.266282,5.010190,0.491465,0.172172
3217,29675,229.051098,-0.311730,-3.010647,-172.318783,-3.575842,-1072.938224,-2.564994,205.635446,257.473240,4.972510,0.720865,-2.692452
3217,29676,44.463986,0.404933,-1.966959,6.036826,-3.849202,-777.515574,0.177532,162.427854,101.805258,4.219392,1.238357,-0.966828
3217,29677,190.019703,-0.325412,-3.115997,456.383271,-4.695216,-821.797280,-2.045405,13.438075,261.960797,4.012522,1.938516,-0.424430
3218,29678,2.775412,-2.375342,-2.264622,1.730996,0.325943,-3.334987,-3.224849,1.709292,0.304302,3.954602,0.382488,-1.065864
3218,29679,4.269179,-1.687624,-1.807878,0.306878,0.047866,-1.186289,-2.703665,1.073614,0.531993,3.017191,1.450218,-2.027048
3218,29680,1.759304,-0.869889,-4.015317,0.053752,-1.366019,-1.483868,-3.031553,2.729895,0.415326,2.838509,1.389795,-0.592459
3218,29681,1.805420,-1.830561,-0.947754,0.949763,-0.182887,-1.774217,-1.910302,1.852866,0.384713,2.547492,1.315506,-1.015906
3218,29682,2.240442,-1.737382,-2.582511,0.391378,-0.458302,-1.574375,-3.666941,2.693538,0.031218,2.262068,2.006231,0.448557
3218,29683,1.744716,-2.202064,-2.473971,-0.728736,-1.000006,-3.339161,-1.976446,2.052386,1.091941,2.626913,0.871383,0.554713
3218,29684,2.384499,-1.571891,-2.965356,0.665110,-1.110155,-2.361661,-2.232663,1.136734,0.587524,2.183667,0.784661,-1.644518
3219,29685,172.242949,0.775179,-3.445883,219.944541,-4.677786,-933.080401,-0.624799,368.770918,146.594218,2.972059,-0.900550,-1.827759
3219,29686,195.510709,-1.342906,-2.350120,443.797795,-1.945999,-1154.583463,-2.172069,296.144810,159.628544,4.055594,0.605861,-0.212641
3219,29687,330.532808,-0.917327,-3.522134,131.988528,-2.708014,-219.285907,-2.500706,348.656255,-40.918624,5.278541,1.454688,-0.421891
3219,29688,194.071041,0.727218,-3.795908,-202.292252,-4.264666,-1160.742541,-2.212180,248.237979,31.241786,4.429423,1.180808,-0.472604
3219,29689,213.992440,-0.712118,-3.719307,211.933798,-1.462325,-1574.505613,-2.333027,297.649380,104.569913,4.102433,0.779390,1.032685
3219,29690,160.976669,0.870758,-3.798908,119.143824,-3.157905,-1130.655934,-3.746223,175.930235,-97.561029,4.388916,1.241580,-0.318234
3219,29691,41.443870,0.993393,-1.960159,-204.009905,-2.367964,-540.399640,-2.631083,160.095337,-90.996611,4.442329,1.416588,-0.193854
3219,29692,122.547298,0.721402,-0.986686,-74.803561,-4.331162,-685.721645,-3.305368,353.275497,51.030577,4.578566,0.740294,-0.402962
3219,29693,219.702112,1.142411,-0.898777,-13.063816,-4.434404,-1433.465380,-1.852020,125.114543,207.516642,4.845455,0.183400,-0.666707
3219,29694,347.228588,-0.600930,-3.039334,498.410308,-2.900397,-511.132298,-1.931132,209.849799,106.519392,3.487367,1.141317,-0.450441
3220,29695,2.441629,-1.332116,-4.376585,1.527777,-2.175051,-4.477304,-3.858090,1.683456,-0.261581,3.211994,0.804823,0.955268
3220,29696,3.172646,-2.065863,-2.557050,-1.069900,-0.795651,-1.705524,-1.373990,2.681275,1.604973,3.858429,2.255270,-0.910562
