query_id,doc_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11
1602,14804,168.053190,0.478649,-1.325166,224.994474,-3.853368,-677.223442,-0.758455,246.359973,6.420842,4.039479,0.854910,-0.196178
1602,14805,126.065571,-0.061480,-1.311662,-151.009663,-4.759923,-364.629597,-2.220933,220.293640,31.023588,3.449401,1.384750,-1.299719
1602,14806,175.196948,0.693389,-2.015372,-160.996041,-3.095764,-3.847829,0.747908,272.726681,-36.553179,4.365274,0.113008,0.874074
1602,14807,215.121640,-1.290048,-0.989057,-144.376657,-2.488418,-582.574320,-2.422570,354.408350,76.304043,4.622029,1.017648,-0.286369
1602,14808,313.070493,-0.791735,-3.516431,-126.465750,-3.727253,-721.897480,-2.489755,174.652643,2.668302,3.685939,0.127177,1.658752
1603,14809,2.681897,-0.074253,-1.452247,3.355070,-0.902120,-2.578539,-1.149383,2.022380,0.105178,1.654431,2.697416,-1.074006
1603,14810,2.540789,-2.106581,-2.525072,-0.807678,-1.291614,-1.659015,-2.044160,3.099178,-0.913446,2.614650,0.551950,-1.384475
1603,14811,2.375963,-3.034261,-2.643014,-1.610243,0.620847,-3.583550,-1.738743,2.439655,1.232381,3.919537,0.227701,-2.832498
1603,14812,2.175491,-3.260883,-3.759610,0.655986,-0.586210,-2.610745,-2.177767,2.522883,0.622549,2.876417,0.486582,-0.276432
1603,14813,1.550066,-2.174369,-3.080505,-0.151421,1.432968,-3.742238,-1.305306,2.019594,0.526291,2.388760,0.901065,-0.340760
1603,14814,2.988962,-2.924840,-3.806551,0.004542,0.177556,-4.456844,-2.352787,2.906681,0.796016,2.760202,0.869823,-0.399552
1603,14815,2.664631,-3.676239,-1.755250,2.572842,-0.146675,-2.446433,-0.525318,2.426838,0.106697,2.540881,1.585546,-0.159580
1603,14816,1.753613,-1.308801,-1.711407,-1.189166,-1.150840,-1.213036,-2.699800,2.051228,0.861824,2.259460,0.942810,-0.075477
1603,14817,1.790899,-2.726497,-2.459954,0.354758,0.065226,-2.613423,-2.996619,2.355215,0.543376,3.240868,0.505429,-1.073148
1603,14818,1.630445,-1.788243,-0.157466,1.258253,0.749323,-1.913187,-2.549187,2.875260,-0.137329,2.959073,0.847710,-1.649740
1604,14819,210.454748,-0.035295,-2.164519,275.779647,-5.181660,-679.103910,-4.553300,267.127554,142.132188,3.910096,0.920812,0.642214
1604,14820,204.524236,1.505884,-1.505743,-13.865827,-4.536964,-826.341532,-2.021544,108.702616,190.748904,4.441639,1.231662,-1.023384
1604,14821,302.778178,-0.833760,-3.941055,-21.380977,-2.407924,-500.483368,-0.515831,340.416513,159.165639,4.374574,1.491628,-0.715582
1604,14822,185.146526,-0.271064,-3.304981,74.045132,-3.596749,-1424.377678,-2.741656,180.353359,76.778015,3.848421,0.334860,-1.217740
1604,14823,159.310140,-0.970911,-3.132453,394.523901,-3.679724,-933.384823,-2.458740,184.191084,69.967760,3.641424,0.899333,-0.513059
1604,14824,166.452915,-2.020735,-2.863843,-369.905599,-4.320776,-1245.167535,-2.265464,325.557077,56.349885,4.245868,1.310274,-1.487411
1604,14825,103.760250,-0.121350,-3.520007,16.372429,-4.338964,-176.241787,-2.204277,169.382403,148.117057,4.955499,0.731038,-0.654847
1604,14826,115.197936,-0.357844,-4.067982,227.461044,-3.670498,-839.667118,-3.112721,297.276556,-39.482267,3.902454,-0.174526,-0.787011
1604,14827,43.175787,-0.031047,-2.305396,-66.527063,-2.903797,-1131.680509,-1.734992,214.587604,112.434175,4.188179,1.047568,0.960710
1604,14828,85.147055,-0.046080,-3.405919,-87.056125,-5.053569,-275.100777,-2.201278,61.930645,-46.691483,4.305831,-0.113246,-0.447979
1605,14829,18.346655,-0.417686,-2.031025,19.113756,-3.513404,-816.827057,-3.066091,331.653982,213.819014,5.242317,0.755509,0.581836
1605,14830,181.605814,0.525093,-3.929452,26.836242,-1.673836,-1079.462145,-2.855390,133.825162,-23.232230,3.997917,1.727500,-0.805197
1605,14831,232.371644,0.166757,-3.154178,-500.436557,-2.972368,-562.847070,-2.729397,263.982528,128.804440,4.355251,0.062127,1.094164
1605,14832,203.274289,-0.424289,-4.453404,659.610710,-2.827002,-941.828646,-4.140178,351.507204,122.723701,5.499374,0.599920,0.604598
1605,14833,165.047724,0.180480,-1.942466,57.101000,-2.715725,-391.322614,-2.301371,308.945297,239.115732,3.997496,1.105149,-0.904482
1605,14834,271.435549,-0.184960,-4.204666,301.270021,-2.368937,-691.746878,-1.946710,438.998090,138.500046,3.642104,0.779516,-0.573008
1605,14835,91.280046,0.290915,-3.982248,158.640674,-3.854547,-1310.642968,-5.035012,371.599562,1.986942,4.185339,1.118450,0.518033
1605,14836,161.953494,1.079014,-2.585910,-378.285643,-3.377468,-1031.099357,-2.973972,363.935312,298.094091,3.089436,0.809075,-0.891909
1605,14837,243.277770,0.682234,-3.088850,52.835375,-2.392238,-1275.299516,-2.276739,125.138338,302.528626,5.199736,0.999246,-1.087671
1605,14838,196.973546,-0.541960,-2.365478,455.629585,-3.297905,-921.152373,-3.722062,305.249041,49.528529,4.687173,1.009200,-1.102684
1606,14839,191.628675,0.314770,-2.698819,180.676512,-3.938978,-1035.021418,-0.775114,304.613135,201.773973,4.106514,0.115073,-2.286726
1606,14840,184.114831,0.407595,-3.358127,205.349613,-2.865100,-711.684604,-2.737671,342.636141,158.116560,4.708587,1.221626,-1.493784
1606,14841,174.239442,-0.691802,-2.835106,535.746669,-3.910788,-1428.936071,-1.772253,309.264846,246.822581,3.546097,2.140464,0.739122
1606,14842,254.364251,-0.544649,-2.548583,3.332218,-3.519851,-1318.646900,0.387101,105.808667,-15.547816,3.846861,0.825150,-0.151628
1606,14843,137.042830,-0.702409,-3.323345,180.466002,-2.321711,-1172.932580,-2.927927,355.046295,83.707845,4.146496,0.525269,-0.571627
1606,14844,175.659219,0.045865,-3.961371,239.329364,-3.859481,-693.894140,-1.333376,303.620181,33.566206,5.177075,-0.058888,0.514173
1606,14845,210.824228,0.257978,-3.398996,213.418751,-4.806453,-787.599083,-1.826116,455.358298,-13.038588,4.327863,-0.448282,-1.476251
1607,14846,2.651360,-2.355792,-4.262582,-2.220078,-0.139677,-3.317051,-2.731178,3.938725,0.748853,3.895106,0.947029,-0.776550
1607,14847,1.386878,-1.986077,-2.701369,1.458822,-0.722109,-6.089335,-3.710615,1.704054,0.160626,2.492997,1.340508,-2.298715
1607,14848,3.255423,-0.992531,-1.783887,3.792722,-0.593977,-6.319980,-3.660198,2.402685,1.068086,3.396438,1.161069,-1.678440
1607,14849,2.246379,-3.029315,-3.939943,1.840539,-0.855812,-3.072953,0.330634,2.885295,0.290010,3.639807,-0.294743,-0.616061
1607,14850,3.707980,-2.099656,-2.426888,1.746977,0.959534,-3.689445,-0.143844,1.121972,0.097035,3.390982,2.025245,-0.128184
1607,14851,2.484988,-1.331230,-2.415879,1.031149,0.193272,-1.593068,-3.526845,2.406695,-0.478675,2.991021,1.199493,3.264144
1607,14852,3.877095,-1.430042,-3.769996,2.483375,-1.427111,-1.413089,-0.723766,1.550742,0.823967,4.411346,0.184591,-1.052588
1608,14853,2.212333,-2.353337,-3.244657,0.047018,-0.604547,-4.911002,-4.973247,2.766807,0.411854,2.145176,1.242391,-1.629709
1608,14854,0.925416,-2.423969,-2.778709,-2.575847,0.725339,-4.036604,-0.017270,2.839812,-0.041640,2.341421,2.465584,-1.343264
1608,14855,0.932973,-2.407711,-0.550870,-1.186513,0.197813,-3.058983,-1.194712,2.543615,0.438710,2.288235,0.379650,0.190249
1608,14856,3.514218,-2.428281,-2.252773,1.732973,-2.148661,-2.189448,-1.971536,1.795964,-0.597581,3.118809,0.592871,1.002478
1608,14857,3.739029,-2.525859,-2.719513,-1.049700,-1.762675,-4.101129,-1.437460,1.305227,0.705264,3.473873,1.761152,0.325974
1608,14858,2.677430,-1.297312,-1.548967,2.698849,-0.397956,-2.871094,-2.254262,1.080897,-0.185523,2.557059,0.896530,-0.886607
1608,14859,1.746190,-2.255231,-2.271044,2.906364,0.120768,-4.217135,-3.072327,1.684915,-0.632266,2.660681,1.538199,-0.789226
1609,14860,147.872089,0.418311,-1.861480,-148.663797,-3.601544,-568.847958,-2.545830,372.564029,275.577293,4.085105,2.438983,1.519506
1609,14861,149.535571,0.097157,-2.142524,-477.625505,-3.087913,-1365.725461,-4.647663,228.893618,-31.220700,3.914264,0.895964,0.492671
1609,14862,166.500300,-0.100090,-3.601696,-338.239600,-1.878364,-435.666356,-2.205476,208.275738,-126.125221,4.047876,0.272332,0.248431
1609,14863,194.236282,-0.505105,-3.905819,294.186250,-3.125647,-222.730294,-3.012852,274.772824,126.054298,3.812435,0.363721,0.871567
1609,14864,256.101379,0.377334,-3.459394,-27.727374,-3.937583,-1144.098412,-3.435307,327.240872,110.805332,3.529030,0.725264,-0.219094
1609,14865,172.131930,-0.782126,-4.135612,301.787518,-2.004557,109.522467,-1.611653,75.054278,270.742161,4.224925,1.455080,-1.698175
1609,14866,59.685198,0.485981,-2.084747,164.775490,-2.768662,-1362.241440,-3.439242,289.281572,2.788018,3.804638,0.419915,2.130614
1609,14867,321.623323,0.005948,-1.915786,173.527256,-4.030437,13.946785,-3.762570,206.208051,201.573205,3.936789,1.063373,1.770337
1609,14868,150.504767,-1.757565,-2.426713,-70.493484,-3.764132,-383.174157,-1.876539,344.797795,133.807667,4.384965,0.357681,-0.601388
1609,14869,59.406087,-0.902796,-3.057632,76.176364,-4.469448,-404.384359,-0.185259,141.920626,211.880610,4.579957,0.222053,-0.068498
1610,14870,200.082786,0.329060,-3.625504,43.480384,-3.694738,-332.057531,-1.714315,357.543793,52.195946,4.604106,1.496027,-0.790869
1610,14871,153.427068,0.188438,-4.510223,-51.739820,-3.171149,-272.178162,0.305476,153.412724,74.748882,4.136471,1.043249,-1.039085
1610,14872,244.344092,0.563569,-2.028356,523.603786,-2.088092,-244.277173,-3.863007,241.751015,128.283089,3.628910,0.850945,-0.540558
1610,14873,181.112364,-0.970142,-3.933069,-101.240141,-3.824798,-173.646784,-2.775675,511.629742,150.647991,4.001433,1.039861,0.707438
1610,14874,178.970896,-0.849406,-1.919303,54.641821,-3.951709,-1062.233778,-4.253754,99.505925,248.739326,3.215479,0.807486,-0.933546
1610,14875,113.993247,-0.498250,-3.430039,-132.835314,-4.233305,-17.965447,-1.912896,324.952301,25.542151,3.791787,0.404776,-0.312797
1610,14876,187.808067,-0.480379,-2.836976,62.664659,-3.626323,-1278.360155,-1.937112,167.310609,95.180391,4.373508,0.248662,-0.579410
1611,14877,199.288601,-1.592294,-3.392593,564.233249,-2.838066,-504.963250,-1.214852,486.490692,193.151190,2.770531,1.234038,-0.539920
1611,14878,101.384325,-0.007671,-0.290975,-230.529006,-2.042024,-1450.352458,-2.647523,318.117247,17.280087,4.379798,1.298854,1.814217
1611,14879,140.052279,-0.223794,-1.078762,278.188431,-5.042046,-877.288453,-1.166766,158.580802,25.365452,4.096960,0.635575,1.186070
1611,14880,116.063020,-0.252273,-2.403681,-77.764295,-3.569600,-1126.469511,-4.410206,89.873652,228.704469,3.506467,0.459372,-0.379371
1611,14881,178.971720,-0.278990,-2.012452,108.650457,-3.064811,-557.852995,-0.143330,151.218085,-115.898023,4.620701,0.375915,-0.905786
1611,14882,110.696351,0.770403,-1.567795,-218.706792,-3.542219,-863.081924,-4.527534,389.755615,17.297920,5.725661,1.255137,-0.141744
1611,14883,108.866960,-1.886837,-3.235087,451.651193,-3.426763,-604.562485,-5.242358,355.019952,164.066479,2.787048,1.458544,0.385068
1612,14884,247.805481,-0.066944,-4.147445,122.554830,-3.008248,-1261.179917,-1.452863,67.241618,172.216033,4.109791,1.243516,-0.899444
1612,14885,126.472285,-0.657449,-5.181518,-13.377888,-3.145148,-573.614034,-2.594853,37.533725,129.694555,2.698900,1.485810,0.547807
1612,14886,139.874378,0.243935,-2.619384,476.189266,-2.109347,-284.849808,-0.911971,245.847883,-106.622148,3.710852,0.891138,-0.453309
1612,14887,327.676132,0.390620,-3.633383,48.025201,-3.523849,-1187.409345,-3.483511,70.094231,-75.101118,3.952191,1.253650,0.677017
1612,14888,136.153731,-1.600052,-2.256740,196.331631,-4.683567,-1224.926644,-1.622738,270.126980,85.612098,4.382237,0.074250,1.055664
1612,14889,281.143718,1.291527,-2.765173,384.984950,-3.113667,-1062.323483,-3.377227,336.852030,209.604864,3.596662,1.798390,-0.340706
1612,14890,200.070498,0.532204,-2.186620,105.941221,-3.239819,-1207.543640,-4.829397,482.442695,5.832679,3.635739,0.885862,-1.087769
1612,14891,179.624805,-1.119810,-1.954025,413.346721,-3.325502,-473.434173,-2.176073,124.227981,73.974425,2.524450,0.950685,0.689474
1612,14892,244.343618,-0.602674,-3.610272,370.157294,-2.641065,-751.638205,-0.478305,234.589847,339.717259,3.557615,1.010143,-2.489221
1612,14893,107.223558,0.527712,-4.204918,114.424963,-2.481954,-564.129441,-0.100833,8.916616,153.374476,4.100086,0.552019,0.358853
1613,14894,2.346257,-1.819757,-4.004302,0.809408,-0.856181,-4.816531,-2.202729,2.429422,0.304932,1.141030,1.724721,0.158786
1613,14895,1.203762,-1.491802,-1.740028,1.936060,-1.012808,-3.207063,-1.782348,1.629315,-0.533391,3.907320,1.173351,-2.243052
1613,14896,4.153186,-2.251198,-3.524721,-0.533478,1.148451,-2.953399,-2.294757,1.275072,0.640925,2.545149,1.264690,-0.615770
1613,14897,2.452196,-2.403825,-3.593900,0.976516,0.088415,-5.822979,-0.165941,1.637609,-0.248740,3.196910,1.288337,-1.691069
1613,14898,1.719310,-1.165105,-4.295038,1.969731,-0.500615,-7.991377,-2.721504,0.979500,0.236966,2.799362,1.250561,-0.784604
1613,14899,1.129315,-0.896448,-1.823128,-0.015752,0.964431,-3.734671,-2.457331,1.419009,0.579085,2.699632,1.141339,0.417550
1613,14900,2.324227,-2.494749,-2.539879,2.205273,-0.403163,-4.008116,-3.308095,2.706195,-0.179920,2.351561,1.181042,-1.571016
1614,14901,140.934948,0.174967,-2.959023,36.794323,-4.126066,-546.891768,-1.553033,344.619406,186.655959,3.583173,0.603222,-2.788966
1614,14902,87.383370,-0.874325,-2.333640,118.658086,-5.304144,-778.270050,-3.267944,243.355854,243.316936,4.256190,0.525216,-0.680075
1614,14903,187.440723,0.980380,-2.731812,-175.543975,-2.949582,-797.128214,-3.229758,327.047956,91.203280,4.912616,0.136738,-0.349284
1614,14904,219.197507,0.206102,-4.328870,43.844238,-3.191785,-223.413889,-1.569520,104.564905,24.378367,5.051179,0.993697,0.693607
1614,14905,70.726769,0.095496,-4.003172,233.409784,-2.150732,-803.541514,-2.666093,357.709276,-198.958723,4.082251,0.428109,1.027178
1614,14906,170.476522,-1.118842,-4.058111,280.621866,-4.497870,-1173.989560,-3.146774,158.906789,11.671555,3.632419,1.707102,-2.116600
1614,14907,251.298018,-0.657687,-3.766464,42.127146,-2.787196,-835.080079,-1.751645,230.678559,-95.441621,4.586263,1.379395,-0.665659
1614,14908,130.268740,0.115724,-1.974490,224.948785,-4.062601,-986.260903,-0.223345,143.486106,67.739897,5.404455,0.725541,0.189028
1614,14909,321.553977,-0.550961,-3.021186,320.602735,-2.782262,-1529.929741,-6.457089,355.440400,3.423222,3.372245,0.793603,-0.409184
1614,14910,32.713421,0.629339,-0.974417,-77.437509,-2.818182,-1000.913369,-2.411051,264.868444,104.516794,3.397731,-0.049479,-0.116089
1615,14911,3.736967,-1.662964,-2.181351,2.499789,-0.282722,-3.645201,-1.087146,1.057213,0.284644,3.165933,0.358693,1.193681
1615,14912,2.781658,-1.309092,-2.352461,-0.393562,0.028541,-3.229329,-1.631152,2.394684,0.517312,3.321879,1.154579,-1.083137
1615,14913,3.786376,-2.403569,-1.516127,2.685293,0.860278,-6.761959,-3.528346,2.749535,0.702903,2.467387,1.104727,-1.437035
1615,14914,0.947899,-2.346927,-1.700797,0.698420,0.520338,-5.243590,-0.283165,2.267678,-0.011734,3.033041,1.910249,-0.089187
1615,14915,2.094806,-2.274264,-2.908051,1.858331,-2.187458,-1.288553,-2.942614,1.398082,-0.561886,2.316210,0.681319,-1.728666
1615,14916,3.020276,-2.131216,-3.028975,1.892722,-1.097515,-2.408197,-3.450783,2.607862,0.608252,2.862261,0.763859,-1.717435
1615,14917,3.682730,-1.337129,-2.672887,1.853400,-0.788378,-1.515262,-2.063457,2.480146,-0.517791,2.503190,0.468515,-2.394857
1615,14918,2.274685,-2.059847,-2.218289,3.000703,-2.012585,-2.887194,-1.694115,2.057990,-0.882598,3.007467,1.723325,0.358864
1615,14919,0.773415,-1.759459,-1.330222,-1.314343,-2.760465,0.102748,-4.557511,3.109193,0.512494,2.734759,1.222100,-0.623708
1615,14920,2.712756,-3.258879,-0.212296,1.891630,-1.026424,-2.160695,-0.212121,0.990452,0.222530,2.294394,-0.291223,-1.222092
1616,14921,2.653350,-2.808225,-0.462712,1.478877,-1.502349,-5.757531,-1.704023,1.760124,-0.095146,3.165596,0.866435,-3.128786
1616,14922,2.442517,-1.778199,-2.478558,-0.862095,-0.809478,-1.418288,-1.644430,1.444474,0.395747,2.251797,0.796909,0.535308
1616,14923,2.408062,-2.546735,-1.184159,3.422437,0.115582,-3.867145,-3.193294,3.150430,-0.405353,2.905311,1.141565,-0.200912
1616,14924,2.988886,-1.659012,-0.861893,0.868023,-1.145943,-2.517958,-3.881262,2.562097,0.714555,2.231399,0.734853,-0.330691
1616,14925,1.401173,-1.307697,-2.718384,-1.196608,-1.280852,-5.389790,-1.379565,1.982610,-0.701768,3.011737,1.596361,-0.235306
1616,14926,1.730822,-2.324149,-1.958298,-2.007848,0.825559,-4.917299,-0.265304,2.469649,1.039836,3.134552,0.192674,-0.889361
1616,14927,1.458027,-0.944753,-1.092023,-0.089734,-0.925082,-3.244523,-0.580010,1.552392,1.109812,2.435399,1.299110,-1.299083
1617,14928,304.857658,-0.043285,-2.250561,-309.099075,-3.202046,-1090.697086,-5.438211,249.448316,37.378761,4.640600,0.604024,-0.734945
1617,14929,172.079540,-0.375531,-1.569629,-128.519761,-4.359096,-760.310699,-2.470744,242.842685,18.946349,5.059935,1.266370,-0.160361
1617,14930,244.580615,-1.585505,-2.242645,43.228093,-3.021377,-341.303316,0.731542,81.000008,-77.649071,3.828822,1.160618,1.099672
1617,14931,226.845941,-0.499023,-1.397078,265.355644,-3.493822,-1141.591452,-4.288342,293.881454,-190.677299,4.514210,0.782136,1.233126
1617,14932,134.759593,0.040695,-4.252699,-138.494337,-2.993222,-394.732393,-5.095779,428.794239,153.325756,4.842518,0.698800,-0.988328
1617,14933,238.592342,0.419263,-2.184598,86.259735,-4.179490,-882.787392,-0.439889,330.476949,210.979320,3.770146,-0.062167,-0.062936
1617,14934,115.323959,-0.143838,-2.595666,370.009854,-2.940925,-486.826227,-2.923563,368.699340,90.331207,4.914273,0.481650,-2.914650
1617,14935,198.378213,-1.126494,-3.669590,-205.861901,-2.897878,-1334.409047,-2.143123,457.516985,149.222642,4.859577,0.699834,-2.706635
1617,14936,211.912758,-0.013684,-2.212536,143.042268,-3.474119,-22.316645,-2.807101,37.786309,-87.103986,4.235083,1.083502,-1.778136
1617,14937,214.046269,-1.477767,-3.021318,390.121733,-3.379446,-983.674203,-2.173025,379.170082,39.590978,4.268382,0.804751,1.485781
1618,14938,2.756051,-2.019001,-3.853048,-1.009091,-1.101261,-4.272471,-3.443505,0.266502,0.897342,2.817212,2.011995,-0.619770
1618,14939,3.493787,-1.522533,-1.083920,-0.780423,0.044641,-3.412453,-1.695928,1.070324,0.307670,4.268711,1.017174,-3.279283
1618,14940,3.807217,-2.429585,-1.786927,-1.567411,-0.273306,-3.908767,-2.710224,2.386918,0.269427,1.295181,1.421432,-2.587190
1618,14941,3.487651,-1.586231,-2.420046,3.966186,0.236673,-3.416316,-1.417898,2.220461,0.496999,2.792866,1.576463,-1.342611
1618,14942,3.252386,-2.763058,-2.231689,1.151833,0.471879,-3.932552,-4.440336,1.253007,-0.195999,2.038747,1.394908,-2.880950
1618,14943,3.515681,-2.058444,-1.120741,0.468278,-0.460462,-5.361555,-1.770519,0.974062,0.094492,2.579211,0.502740,0.082560
1618,14944,1.335652,-2.258613,-1.140746,-2.153155,-0.590186,-1.777666,-1.298192,2.554926,0.571117,2.939181,1.754886,1.390571
